0.0 + 0.0im,-1.312405955756915e-16 + 4.1970378937162295e-15im,-1.4993922856774115e-16 + 2.3951632127835867e-15im,2.1992021503123277e-16 - 2.3382144254798232e-15im,3.957929006241613e-16 - 3.1488542558643477e-15im,-2.044765933057714e-17 + 1.2975766209055258e-16im,-3.841736600559052e-16 + 2.024220321066264e-15im,-1.6043154449500265e-16 + 7.214361869282622e-16im,9.424189749235651e-17 - 3.6896261815568453e-16im,-6.009077720569415e-17 + 2.0792508025858417e-16im,3.053196303760463e-17 - 9.446987561553619e-17im,6.138993129843165e-16 - 1.714413565319515e-15im,4.729808331661753e-16 - 1.2011905814514987e-15im,-8.905806616670085e-16 + 2.0695373279142843e-15im,-1.4939201818696753e-15 + 3.192858104718967e-15im,2.794295184531091e-16 - 5.516045189804005e-16im,2.275491140314418e-15 - 4.1637338938991284e-15im,1.1685579821485693e-15 - 1.987960226734695e-15im,-2.020304580938506e-15 + 3.2033755944930744e-15im,-2.659560976834258e-15 + 3.9385335391133455e-15im,5.905386420563663e-16 - 8.181729339730993e-16im,3.2519662437133207e-15 - 4.220944303413107e-15im,1.370188460202716e-15 - 1.6679175551665517e-15im,-2.530565413813031e-15 + 2.891249398978595e-15im,-2.9211530078951676e-15 + 3.134189566079881e-15im,7.910503619913894e-16 - 7.972566293682582e-16im,3.3849794228200173e-15 - 3.2046925992444475e-15im,1.234631793940164e-15 - 1.0977688279455829e-15im,-2.5911533833230782e-15 + 2.1627585286373472e-15im,-2.727272110744998e-15 + 2.1353586591260114e-15im,8.839866928604601e-16 - 6.486085635434209e-16im,3.0477100213718606e-15 - 2.0928801395881903e-15im,9.188673579409957e-16 - 5.895981918815081e-16im,-2.0729179131181934e-15 + 1.2403957664405351e-15im,-1.7678938798342577e-15 + 9.841780786504695e-16im,5.482348496587117e-16 - 2.8312789879005965e-16im,1.0853750479568134e-15 - 5.182180303513867e-16im,9.622265559179825e-17 - 4.230158880654532e-17im,4.230124423446871e-16 - 1.703956117476516e-16im,1.1331402526915595e-15 - 4.157753356286353e-16im,-9.049359143416388e-16 + 3.002991960565206e-16im,-3.495282134662465e-15 + 1.0398080895936962e-15im,-1.047431353099461e-15 + 2.762763125003898e-16im,4.659211488436232e-15 - 1.0743854041928747e-15im,4.6415551577659614e-15 - 9.185500743047598e-16im,-2.7860468001167224e-15 + 4.613761875422032e-16im,-7.112161800831058e-15 + 9.504735774207408e-16im,-1.3538833901559744e-15 + 1.3802132808760383e-16im,6.248041747567741e-15 - 4.40176867922355e-16im,4.761801003136387e-15 - 1.8615991613583488e-16im,-2.7056447748620798e-15 + 2.1144793015840592e-17im,-5.057362822558275e-15 - 1.18590190556411e-16im,-5.793321666246469e-16 - 3.1723640772728316e-17im,2.7730534012094876e-15 + 2.389716433345495e-16im,1.3783422194395187e-15 + 1.6231842062627582e-16im,-5.176877165881347e-16 - 7.743788304151428e-17im,-2.1694114469805533e-16 - 3.941904993250302e-17im,3.821493529533871e-17 + 8.185283866513377e-18im,-7.387662804801574e-16 - 1.8256069096072197e-16im,-6.060136056525991e-16 - 1.700191457902139e-16im,4.322389225826177e-16 + 1.3597499595335675e-16im,4.1990468134515016e-16 + 1.4666796082105555e-16im,-7.663711460665756e-18 - 2.9486968936565274e-18im,8.860393965297802e-16 + 3.7310866726142727e-16im,1.1347396468406397e-15 + 5.201681137877281e-16im,-1.6363693622213202e-15 - 8.129384758081174e-16im,-3.709017657600009e-15 - 1.9895042644018613e-15im,5.84565970821158e-31 - 1.3245973199825057e-30im,5.576520105741405e-15 + 3.4563824011125226e-15im,3.8302714702222445e-15 + 2.5431007790741957e-15im,-4.51751690390119e-15 - 3.2072451818893044e-15im,-7.4721169569186e-15 - 5.66428598346124e-15im,3.9133229384268536e-16 + 3.1638859762378456e-16im,8.282941177985039e-15 + 7.136098869001392e-15im,4.5952050862611615e-15 + 4.216238319384606e-15im,-5.499202441635856e-15 - 5.3717632241591174e-15im,-7.601053224060965e-15 - 7.904018510719634e-15im,7.369422392311263e-16 + 8.158891696168594e-16im,7.230183279643987e-15 + 8.525989722074993e-15im,3.377213171644699e-15 + 4.244603938551893e-15im,-4.2658088074168915e-15 - 5.719600417378515e-15im,-5.097125748049412e-15 - 7.299667324025577e-15im,7.074567366691199e-16 + 1.0838164572101948e-15im,4.408633681611184e-15 + 7.238604281588322e-15im,1.7763668152348497e-15 + 3.133049243012798e-15im,-2.461549514701219e-15 - 4.676418598049752e-15im,-2.6456981344242435e-15 - 5.431665522889697e-15im,4.871976950543468e-16 + 1.0851222742679984e-15im,2.252074351373903e-15 + 5.467175520475742e-15im,8.025029477929638e-16 + 2.1353622807922235e-15im,-1.2555227157539002e-15 - 3.686814455437026e-15im,-1.2211296784589962e-15 - 3.990417082895176e-15im,2.74894961869405e-16 + 1.0101173895157171e-15im,9.56041928805626e-16 + 4.0028667987495214e-15im,2.741932152999443e-16 + 1.3308363099044126e-15im,-4.320632003438396e-16 - 2.4882377845306845e-15im,-3.1997666683233153e-16 - 2.259665422464609e-15im,6.626360248729915e-17 + 6.032335091563681e-16im,1.2428594154527846e-16 + 1.5871311158269171e-15im,1.4632130702645275e-17 + 3.118272435127821e-16im,-4.0952378410637926e-18 - 2.6199315662510377e-16im,-4.095237841067244e-18 + 2.6199315662510214e-16im,1.4632130702646705e-17 - 3.118272435127812e-16im,1.2428594154527915e-16 - 1.5871311158269164e-15im,6.626360248729964e-17 - 6.032335091563676e-16im,-3.1997666683233134e-16 + 2.259665422464609e-15im,-4.320632003438412e-16 + 2.488237784530685e-15im,2.741932152999423e-16 - 1.3308363099044116e-15im,9.560419288056252e-16 - 4.002866798749523e-15im,2.7489496186940467e-16 - 1.010117389515719e-15im,-1.2211296784589936e-15 + 3.9904170828951775e-15im,-1.2555227157539016e-15 + 3.6868144554370254e-15im,8.025029477929641e-16 - 2.135362280792224e-15im,2.2520743513739002e-15 - 5.467175520475743e-15im,4.87197695054348e-16 - 1.0851222742679972e-15im,-2.6456981344242447e-15 + 5.431665522889699e-15im,-2.461549514701221e-15 + 4.676418598049751e-15im,1.7763668152348505e-15 - 3.1330492430127987e-15im,4.408633681611183e-15 - 7.238604281588325e-15im,7.074567366691201e-16 - 1.0838164572101961e-15im,-5.0971257480494144e-15 + 7.299667324025577e-15im,-4.265808807416893e-15 + 5.719600417378517e-15im,3.377213171644699e-15 - 4.24460393855189e-15im,7.23018327964399e-15 - 8.525989722074992e-15im,7.369422392311273e-16 - 8.15889169616859e-16im,-7.601053224060965e-15 + 7.904018510719631e-15im,-5.499202441635856e-15 + 5.3717632241591206e-15im,4.5952050862611615e-15 - 4.216238319384608e-15im,8.282941177985039e-15 - 7.136098869001396e-15im,3.9133229384268275e-16 - 3.1638859762378737e-16im,-7.472116956918601e-15 + 5.664285983461241e-15im,-4.517516903901189e-15 + 3.2072451818893048e-15im,3.830271470222242e-15 - 2.543100779074194e-15im,5.576520105741404e-15 - 3.4563824011125218e-15im,-7.81781197126411e-31 - 1.2392006219857827e-30im,-3.7090176576000075e-15 + 1.9895042644018617e-15im,-1.6363693622213238e-15 + 8.129384758081171e-16im,1.1347396468406378e-15 - 5.201681137877273e-16im,8.860393965297806e-16 - 3.731086672614261e-16im,-7.66371146066726e-18 + 2.948696893657045e-18im,4.1990468134515095e-16 - 1.4666796082105752e-16im,4.322389225826165e-16 - 1.3597499595335695e-16im,-6.06013605652602e-16 + 1.7001914579021272e-16im,-7.38766280480155e-16 + 1.8256069096072079e-16im,3.821493529533787e-17 - 8.185283866515004e-18im,-2.1694114469805335e-16 + 3.9419049932500654e-17im,-5.176877165881381e-16 + 7.74378830415123e-17im,1.3783422194395185e-15 - 1.623184206262764e-16im,2.7730534012094844e-15 - 2.389716433345479e-16im,-5.793321666246461e-16 + 3.17236407727278e-17im,-5.057362822558274e-15 + 1.1859019055641218e-16im,-2.7056447748620786e-15 - 2.114479301584158e-17im,4.761801003136388e-15 + 1.8615991613583493e-16im,6.248041747567737e-15 + 4.401768679223563e-16im,-1.3538833901559756e-15 - 1.3802132808760324e-16im,-7.112161800831058e-15 - 9.504735774207388e-16im,-2.786046800116721e-15 - 4.613761875422029e-16im,4.641555157765962e-15 + 9.185500743047578e-16im,4.6592114884362355e-15 + 1.0743854041928722e-15im,-1.0474313530994626e-15 - 2.762763125003905e-16im,-3.4952821346624637e-15 - 1.0398080895936974e-15im,-9.049359143416388e-16 - 3.0029919605651906e-16im,1.1331402526915588e-15 + 4.1577533562863584e-16im,4.230124423446864e-16 + 1.703956117476513e-16im,9.622265559179791e-17 + 4.230158880654469e-17im,1.0853750479568144e-15 + 5.182180303513874e-16im,5.482348496587117e-16 + 2.8312789879005847e-16im,-1.7678938798342557e-15 - 9.8417807865047e-16im,-2.0729179131181914e-15 - 1.2403957664405347e-15im,9.188673579409945e-16 + 5.895981918815079e-16im,3.0477100213718606e-15 + 2.092880139588191e-15im,8.839866928604607e-16 + 6.486085635434198e-16im,-2.727272110744998e-15 - 2.135358659126014e-15im,-2.591153383323078e-15 - 2.162758528637349e-15im,1.2346317939401644e-15 + 1.0977688279455834e-15im,3.384979422820016e-15 + 3.2046925992444487e-15im,7.910503619913891e-16 + 7.972566293682579e-16im,-2.9211530078951684e-15 - 3.1341895660798806e-15im,-2.53056541381303e-15 - 2.8912493989785942e-15im,1.370188460202717e-15 + 1.667917555166552e-15im,3.251966243713322e-15 + 4.2209443034131064e-15im,5.905386420563658e-16 + 8.18172933973099e-16im,-2.6595609768342606e-15 - 3.938533539113346e-15im,-2.020304580938505e-15 - 3.2033755944930752e-15im,1.1685579821485693e-15 + 1.9879602267346957e-15im,2.2754911403144187e-15 + 4.163733893899128e-15im,2.794295184531094e-16 + 5.516045189804013e-16im,-1.4939201818696749e-15 - 3.192858104718969e-15im,-8.905806616670107e-16 - 2.0695373279142855e-15im,4.729808331661754e-16 + 1.2011905814514981e-15im,6.138993129843169e-16 + 1.7144135653195146e-15im,3.053196303760335e-17 + 9.446987561553525e-17im,-6.009077720569415e-17 - 2.0792508025858575e-16im,9.42418974923577e-17 + 3.689626181556857e-16im,-1.6043154449500028e-16 - 7.214361869282632e-16im,-3.8417366005590285e-16 - 2.024220321066264e-15im,-2.0447659330576796e-17 - 1.2975766209055293e-16im,3.957929006241613e-16 + 3.1488542558643493e-15im,2.1992021503123317e-16 + 2.3382144254798213e-15im,-1.4993922856774016e-16 - 2.39516321278359e-15im,-1.3124059557569218e-16 - 4.197037893716227e-15im
6.705747068735946e-14 + 0.0im,721.6045517959351 + 45.1730509427414im,419.5449627356486 + 39.460204083361745im,-424.4598336984749 - 53.35216403397912im,-607.0568388800775 - 95.66210762224122im,27.607139601465885 + 5.2395165457002895im,508.1847872118607 + 113.00912232916437im,245.0801284462362 + 62.59933989491052im,-254.4563712192528 - 73.53841630114754im,-304.17031974747636 - 98.30559105911229im,25.39672245661042 + 9.094089537993653im,213.4750977282191 + 84.05795977996581im,84.90359437878963 + 36.53642688144912im,-90.64835950060836 - 42.413852814563526im,-90.7632642135999 - 45.97847613597891im,10.448401230544341 + 5.710077789887211im,53.3527617140321 + 31.361691613422366im,17.368437629641832 + 10.953924406252087im,-19.13551864714842 - 12.921580623862626im,-16.066167211558792 - 11.596194611439405im,2.268691619750716 + 1.7478810508963325im,7.895892415260649 + 6.486448108229224im,2.0832690837169805 + 1.8233808168822638im,-2.3804813479348925 - 2.2186757064779674im,-1.6756663062608845 - 1.6626220332527166im,0.2721831648959913 + 0.28749540989611994im,0.6862713510960263 + 0.7718313799446129im,0.14481789422551394 + 0.17350313112598464im,-0.17276873032291634 - 0.22065957763329852im,-0.10175934142391219 - 0.1386875054525139im,0.01823278373746807 + 0.026551084633635813im,0.03450872332851618 + 0.05378059137124886im,0.00571647019777557 + 0.009553219862131899im,-0.007176040471508516 - 0.012890429391082609im,-0.003517495741290573 - 0.006811104653132529im,0.0006729012233884857 + 0.001409349260098773im,0.0009739748103566193 + 0.002215482807555222im,0.00012305438379740796 + 0.0003054863614263166im,-0.00016357618944227992 - 0.0004458050990258089im,-6.578645133816646e-5 - 0.00019824402879507763im,1.2966981214494744e-5 + 4.358809871316677e-5im,1.4310103044729017e-5 + 5.4253115186031486e-5im,1.3047544617922346e-6 + 5.658236697847485e-6im,-1.8146346981717798e-6 - 9.169589282209678e-6im,-5.683790244015441e-7 - 3.4321895485689424e-6im,1.058502082651458e-7 + 7.920514623060981e-7im,8.075944180063743e-8 + 7.921886679973511e-7im,4.234355310828164e-9 + 6.010417730184514e-8im,-4.3965346918639625e-9 - 1.12458741430288e-7im,-2.767146511928331e-10 - 3.540732462781193e-8im,-1.993063492022884e-10 + 8.499287496022134e-9im,-3.7827874166396214e-10 + 6.907338701012122e-9im,-3.086952915509755e-11 + 3.5794300856650807e-10im,9.689316016192606e-11 - 8.233342896346585e-10im,3.26032534303522e-11 - 2.177156233074129e-10im,-9.823253321883385e-12 + 5.3997695204088814e-11im,-7.702283255639486e-12 + 3.5981884138891473e-11im,-2.8954616482224083e-13 + 1.1231016117108084e-12im,9.521272659185342e-13 - 3.602451670303708e-12im,2.4158453015843406e-13 - 8.171241461241152e-13im,-1.1368683772161603e-13 + 2.2737367544323206e-13im,-1.4210854715202004e-13 + 1.3855583347321954e-13im,7.105427357601002e-15 - 4.440892098500626e-15im,-2.842170943040401e-14 - 7.105427357601002e-14im,0.0 - 4.973799150320701e-14im,5.684341886080802e-14 + 2.1316282072803006e-14im,5.684341886080802e-14 + 3.375077994860476e-14im,-6.519003969667749e-15 - 8.048830780974354e-15im,-1.2306961192854808e-14 - 5.329070518200751e-15im,3.149844972861771e-14 - 5.6333272129020236e-14im,-5.3035631816113624e-14 + 2.1316282072803006e-14im,2.7690662683923318e-14 + 3.2976403129066113e-15im,2.1739012938152458e-14 + 1.2260279526981826e-14im,7.530386065009023e-14 + 2.8931856162191787e-14im,-1.7729395042801522e-14 + 4.504660439974099e-14im,2.740141596682845e-14 + 1.507614133025969e-14im,-7.888960898996606e-15 - 8.472361405640064e-15im,2.8050238591856033e-14 - 2.8755184277144915e-14im,-2.4884327191164146e-15 - 5.803177323220812e-14im,-2.994781189837619e-14 + 4.8456449956034975e-14im,-2.0485344964921913e-14 + 1.4820750205833233e-14im,-3.465313384103144e-14 + 2.1435031046413117e-15im,3.419701089301131e-14 - 9.403347640675568e-15im,1.2906982690295391e-15 + 3.5329106793843486e-14im,1.6016178137937502e-15 + 1.4933755898070763e-14im,-1.8056412980085424e-14 + 2.0940862978730984e-14im,5.23538278446031e-14 + 1.6990952922610105e-14im,1.4034082249486843e-14 - 1.3244516747193017e-14im,3.424211911794217e-15 + 3.4206521896589317e-15im,3.441763424431083e-14 + 3.704135826487241e-14im,3.082288419969245e-14 - 1.6658829484194346e-14im,1.872459884694655e-14 - 3.821661462630318e-14im,-4.0835270769332e-14 - 2.2352094947077766e-14im,-5.231197385804822e-14 + 1.936856708004142e-14im,1.1023657775998362e-14 + 1.8334421166606857e-14im,-1.054328336875382e-14 - 1.1619909678559082e-14im,1.8050082370608955e-14 + 3.011704926246528e-14im,3.39979644914043e-14 + 7.60258826379423e-15im,3.742546637180988e-14 - 1.931657958587074e-14im,-6.819794295259696e-15 + 9.180590315738257e-15im,-1.9288390329386118e-14 + 2.1458529397833104e-15im,-6.178998285255588e-14 - 1.4405143744511406e-14im,-3.447459331895608e-14 + 4.32466562561018e-15im,2.5483087862099296e-14 - 6.331740687315346e-15im,-1.433748952894831e-14 + 4.354155924701786e-15im,-2.2051804826617172e-14 - 1.1962653090336062e-14im,4.081457394278232e-14 - 1.1560197243909442e-14im,4.829470157119431e-15 - 2.2801205368239152e-14im,-4.85722573273506e-14 + 4.107825191113079e-14im,1.1407541578023483e-14 - 8.715250743307479e-15im,2.7755575615628914e-15 + 5.784261958297066e-14im,3.1086244689504383e-15 + 1.3988810110276972e-14im,-8.881784197001252e-15 + 2.1760371282653068e-14im,6.217248937900877e-15 - 2.042810365310288e-14im,-2.7755575615628914e-14 - 3.4416913763379853e-15im,1.2434497875801753e-14 + 2.5757174171303632e-14im,-1.4210854715202004e-14 - 3.907985046680551e-14im,8.881784197001252e-15 + 4.1744385725905886e-14im,3.552713678800501e-15 - 5.1514348342607263e-14im,3.197442310920451e-14 + 2.708944180085382e-14im,-7.105427357601002e-15 - 2.4868995751603507e-14im,-7.105427357601002e-15 + 1.0658141036401503e-14im,7.105427357601002e-15 - 1.4210854715202004e-14im,-1.4210854715202004e-14 + 0.0im,-1.2434497875801753e-14 + 3.2862601528904634e-14im,0.0 - 7.105427357601002e-15im,5.684341886080802e-14 - 2.1316282072803006e-14im,-4.263256414560601e-14 - 3.552713678800501e-15im,-5.684341886080802e-14 - 1.4210854715202004e-14im,-1.7763568394002505e-15 - 2.842170943040401e-14im,0.0 + 4.618527782440651e-14im,0.0 + 2.4868995751603507e-14im,0.0 - 8.881784197001252e-15im,-5.684341886080802e-14 - 3.349570658271087e-14im,-2.190270546073626e-14 + 2.719760262773603e-15im,1.2306961192854808e-14 - 5.329070518200751e-15im,2.5344969132190306e-14 + 4.212241741381823e-14im,-3.8077870446943906e-15 + 2.1316282072803006e-14im,-2.7690662683923318e-14 - 4.593020445851262e-14im,-3.594986765335446e-14 + 2.1490500421622933e-14im,3.83829770715258e-14 + 1.2738754570503024e-13im,7.457281390360954e-14 + 1.6811621632828907e-13im,-1.6950996311884849e-13 - 8.464111421695769e-13im,-8.447623220131236e-13 - 3.700560719262083e-12im,2.2419243260297952e-13 + 1.1496363499387029e-12im,5.431034933926282e-12 + 3.639518728000373e-11im,6.403516151666475e-12 + 5.448214580595285e-11im,-1.8887056853611346e-11 - 2.1936291599302755e-10im,-4.5333500544441365e-11 - 8.277702198089062e-10im,8.396392548900578e-12 + 3.592269479464184e-10im,-5.408780374432786e-11 + 6.9174890020224495e-9im,-3.3216789608778483e-10 + 8.495039503917946e-9im,2.488361809683763e-9 - 3.5320862303681076e-8im,1.1414138127845515e-8 - 1.1196429928094204e-7im,-7.981255479602731e-9 + 5.972218578520499e-8im,-1.3009646413959062e-7 + 7.855952538703975e-7im,-1.5512963158564758e-7 + 7.838906881786462e-7im,7.817067566997672e-7 - 3.3899726539166734e-6im,2.3839920117278765e-6 - 9.038299031402556e-6im,-1.6557237197610352e-6 + 5.565663117971217e-6im,-1.767180079968074e-5 + 5.325304697318328e-5im,-1.5664968339023344e-5 + 4.269278305497706e-5im,7.804392173811242e-5 - 0.00019374647973866978im,0.00019110986233946352 - 0.00043471413205835535im,-0.0001419003143506509 + 0.0002972012771981631im,-0.001110492087920374 + 0.0021503019146128497im,-0.0007596406614185714 + 0.0013645539413563589im,0.003936171491276295 - 0.0065780298628363735im,0.00796739586682569 - 0.01241689694882168im,-0.006302173175016345 + 0.009177399115545503im,-0.03780143657218388 + 0.05151946609871029im,-0.019856035413393563 + 0.025360054331606714im,0.11022552743070456 - 0.13205877796758111im,0.18621768098334507 - 0.20943413921319204im,-0.15537518642881912 + 0.16411614923770457im,-0.733153483520498 + 0.7274462289435091im,-0.28961369536620296 + 0.2699281263975645im,1.7762707622382403 - 1.5546806021215023im,2.514450232234827 - 2.065612104920892im,-2.1931211829209363 + 1.689658887340449im,-8.285730059694114 + 5.980451778252344im,-2.37346434545875 + 1.6027216958803678im,16.7592921394996 - 10.569748592991811im,19.90545518601742 - 11.70077662173747im,-18.018890219166742 + 9.847369235601082im,-55.20795944739197 + 27.967018021677355im,-10.784745576609602 + 5.046121232075507im,93.45860865103398 - 40.21789238022531im,93.12121597634052 - 36.66741231413434im,-87.02046138387854 + 31.160393582854628im,-218.309851435989 + 70.55612459906995im,-25.915290486614296 + 7.48957242154378im,309.71805406112514 - 79.10941560492876im,258.55381444390133 - 57.49668305789262im,-248.51243247352033 + 47.164792171663194im,-514.2525951641569 + 81.03769524179368im,-27.88056107522744 + 3.5044264492210253im,611.8476651706578 - 57.54719012268343im,426.96393496630213 - 26.728300891317627im,-421.19071681473486 + 13.170555502603117im,-723.0171047105923 + 1.5732138188708365e-14im
