14.477216690793014 - 33.68872893978309im,8.298702699959941 + 8.045592922633993im,-4.320628088825596 + 8.510073246358553im,2.443514063714297 + 7.006468766591674im,5.168797161784392 + 2.078693475966881im,2.6705519113301084 - 1.6930637444918872im,-0.5799450024987757 - 1.3123706027355113im,-1.2303659612345945 + 0.7591188452998263im,-0.1328498823997274 + 1.6140269736983477im,0.6406361060627832 + 1.122554221932802im,0.5568496724605254 + 0.519345754767164im,0.22019849326671986 + 0.36987261117472414im,0.06317801907226928 + 0.45472422556792025im,0.056382330235506206 + 0.5058894326837039im,0.0637031957697729 + 0.4866365305408771im,0.044061197597102364 + 0.45203244005218113im,0.01425848832944343 + 0.42846716798860474im,-0.012330411224758364 + 0.41278997102099235im,-0.03497502218107243 + 0.39894054538002827im,-0.055882432871751764 + 0.3854251021853038im,-0.07598653493787538 + 0.37251765871390147im,-0.09543352608846656 + 0.3603360702763943im,-0.11431063633342517 + 0.34875836282593886im,-0.13276353188835854 + 0.3376410808514214im,-0.15094575307230312 + 0.3268736122912274im,-0.16900026084396175 + 0.31636436873770857im,-0.18706397930429405 + 0.3060301122763467im,-0.20527381479671625 + 0.2957923854454324im,-0.2237716009859254 + 0.2855751904000665im,-0.24271025491357734 + 0.27530394768297106im,-0.2622576391294591 + 0.2649106442494463im,-0.2825778382235775 + 0.2543368917556812im,-0.3037942049779395 + 0.2434625933180521im,-0.3261487930988247 + 0.23190199614124296im,-0.3507088694602481 + 0.21920565605792253im,-0.3794986757229467 + 0.2068218695659359im,-0.41085794833176825 + 0.20004794132070158im,-0.4312922101679078 + 0.19886115005825816im,-0.42945313111943484 + 0.17338139137043113im,-0.4562890694109074 + 0.07590685631073024im,-0.6394957255061328 - 0.03395607789982938im,-0.9597158835438111 + 0.11055714218812863im,-0.9530406468763777 + 0.6426794806675165im,-0.13178431662389764 + 0.8911243594592606im,0.7486063475820447 - 0.26649101264784203im,-0.3330908353415375 - 2.332706415777677im,-3.6979572434149874 - 2.3113611983829268im,-5.641307459371367 + 1.5700297592206516im,-2.4515037962902815 + 5.547120841896954im,1.6321873884278801 + 5.137139955774012im,-10.67656817179802 - 11.138250896205554im
12.136091893522597 - 24.69286390363861im,10.190021061087451 + 13.233554309973487im,1.0326675825400162 + 7.139244616467272im,3.6087475888400373 + 2.164699579488269im,2.0584233435009724 - 0.6695935238622519im,-0.2918892074351729 - 0.6310774044199685im,-0.8801464234456807 + 0.8261380241690095im,-0.06327611775035558 + 1.4997391913857714im,0.587731007118508 + 1.0894892727554628im,0.5251702592019021 + 0.5350625818740178im,0.20830009756523815 + 0.3736142564282442im,0.04730078283408634 + 0.4485293605208432im,0.040255015931398797 + 0.5009117457054761im,0.05334949232892594 + 0.4797811632999207im,0.037052184797281784 + 0.4396461362371515im,0.007658058165461501 + 0.412008372035161im,-0.018466121630128285 + 0.3944494265698264im,-0.039733449294670375 + 0.37937099837333355im,-0.05890604322118728 + 0.36458555518779734im,-0.07727101891374533 + 0.35045364039377325im,-0.09497379982797374 + 0.3372101834855667im,-0.1120440977018807 + 0.32472533514793406im,-0.12860835664419176 + 0.3128181003691294im,-0.1448152255281397 + 0.301354640036842im,-0.1607990651318285 + 0.2902303547666238im,-0.176683292012384 + 0.27935240471517075im,-0.19258772275783148 + 0.2686347054713836im,-0.20863303641946093 + 0.2579958084752451im,-0.2249446019243866 + 0.24735679908199731im,-0.24165629650857778 + 0.23664004656556384im,-0.25891130408675345 + 0.22576804788777072im,-0.27685922224240367 + 0.21465052466923273im,-0.29568499200801646 + 0.20314444553234076im,-0.31574816969816144 + 0.19107434902286613im,-0.3376609342817649 + 0.1786051570975098im,-0.36140091985868195 + 0.16675460522965813im,-0.3843085140848871 + 0.15564019408379992im,-0.40352645804414233 + 0.1384394748125522im,-0.43093662402384225 + 0.10219176132576008im,-0.5016858330401577 + 0.05905004294138763im,-0.6184566719563847 + 0.08252991010424951im,-0.6516189778675707 + 0.22502068086532728im,-0.43058429659712383 + 0.2965593189952773im,-0.16089476769908828 - 0.09443706256415041im,-0.5563409277975654 - 0.8588727613260212im,-1.866186367118266 - 0.9291435999614581im,-2.7650696187437243 + 0.5431525150329632im,-1.579301446422834 + 2.209084292442811im,0.6882486373995563 + 1.4560333318656828im,-0.748717456453899 - 0.4268407290966062im,-15.144957849514284 - 11.66002002828588im
14.722539214624472 - 19.30488692336558im,11.797395418634377 + 12.598500959194647im,1.4974740950616694 + 3.9152460853963884im,1.4558690813107482 + 0.404721658006852im,-0.01060722793244856 + 0.11695430909695591im,-0.48598029778644614 + 0.9377612146001615im,0.03510596302230268 + 1.3654647652280347im,0.5104085482535528 + 1.038022227839158im,0.4635257140674792 + 0.5716449698193531im,0.19353916586756548 + 0.40926280761472256im,0.04229011595896637 + 0.4598701205169955im,0.03126977349980087 + 0.5025297468283048im,0.04483250548071316 + 0.47834430101105685im,0.030596208843179706 + 0.43398960738379166im,0.0018135817480872674 + 0.4024623044623431im,-0.023924103185556156 + 0.38264754809832935im,-0.044118711153549484 + 0.366085794452784im,-0.06185479439191496 + 0.3498973600136033im,-0.07876845557001552 + 0.3344436719607349im,-0.09503054045255788 + 0.32007013386371597im,-0.11061163548628458 + 0.30664163497709535im,-0.12561670472891362 + 0.2939320275292645im,-0.14019325536237334 + 0.28177765705392266im,-0.15447182850857624 + 0.2700579144119742im,-0.16856673051732926 + 0.2586687180571702im,-0.1825854640019288 + 0.24751503031111802im,-0.19663357983452595 + 0.23650870606292074im,-0.21081774144613313 + 0.22556616617434505im,-0.22524883996469813 + 0.21460599948658737im,-0.24004501425778513 + 0.20354671997343915im,-0.25533436571898266 + 0.1923029295369372im,-0.2712626609480969 + 0.18077669102771998im,-0.2880209665499933 + 0.16885619517228828im,-0.3058720711845142 + 0.15647562510732715im,-0.325008048382178 + 0.14372397364443756im,-0.3451341468412946 + 0.13055216355722218im,-0.365818090655638 + 0.11547686263243716im,-0.389739503424015 + 0.09530599757266518im,-0.4256732113344188 + 0.0719377524032069im,-0.47650538657821173 + 0.06304235921068393im,-0.5108024320388072 + 0.08521277654294707im,-0.4775247759730854 + 0.09109901718693535im,-0.4250174743472196 - 0.039132287134492266im,-0.5757482966411611 - 0.30329082949350217im,-1.0525186525144552 - 0.3674964406836236im,-1.4427466828607713 + 0.11016826565572196im,-1.089910076599291 + 0.7183632414605416im,-0.2582191163879218 + 0.39907527613671756im,-0.4230554698903163 - 0.9548671651342344im,-3.617689929232445 - 0.6609710315976352im,-14.931879537476078 - 9.041780764684649im
16.700489146983315 - 17.35033738094013im,10.706645687719632 + 11.032240444010949im,0.0875047729079409 + 2.7335646981477346im,0.13944435786992937 + 0.8925827430550632im,-0.14654673588452996 + 1.1254597414992333im,0.13207438102900096 + 1.2783910038215984im,0.42727036800129303 + 1.0026468292256823im,0.3872561666532418 + 0.6295888861856708im,0.17665276436422658 + 0.47196768309139114im,0.04571778447959074 + 0.488224976714185im,0.028558184020513466 + 0.5109128683090969im,0.037434541801390775 + 0.4816233036211027im,0.02366891294884743 + 0.4343509453017891im,-0.004065821049722973 + 0.3992884836642808im,-0.029175700880879618 + 0.37669630692830003im,-0.04847841464643077 + 0.3581815494685691im,-0.06502911912073284 + 0.340338666614064im,-0.0807126567376849 + 0.3234029024689755im,-0.09575340563587642 + 0.30777638931785434im,-0.11007576703402579 + 0.2933145966505945im,-0.12376260095303668 + 0.2797408572814085im,-0.1369619762808192 + 0.2668544635859834im,-0.14980401620446157 + 0.2545142964326453im,-0.16239712430567294 + 0.2426022935009478im,-0.17483984656437979 + 0.23101233037347113im,-0.18722666443415836 + 0.21964783353109466im,-0.19965070513210686 + 0.20841931547599987im,-0.2122062932322334 + 0.19724155650834035im,-0.2249917350488193 + 0.18603098021515574im,-0.23811228407339435 + 0.17470298502789186im,-0.2516840812469628 + 0.16316855090807886im,-0.2658416632095937 + 0.15133141505101527im,-0.2807473095357107 + 0.13909428371482585im,-0.2965755425328087 + 0.12637604832672533im,-0.3134433979222119 + 0.11306660097777968im,-0.33145420052548125 + 0.09878040490086325im,-0.35132505423546445 + 0.08271746481647017im,-0.375196856693498 + 0.06494713290041226im,-0.4044327713400766 + 0.049047941373848145im,-0.4326793020323434 + 0.03927117008584652im,-0.44705695357879355 + 0.02504228630246634im,-0.457686194824516 - 0.026096928353947946im,-0.5262938915100545 - 0.1205646861761124im,-0.70064847139982 - 0.16708585926933997im,-0.8702484677592791 - 0.04813853473406782im,-0.8125838288198239 + 0.12906238638933631im,-0.5769109585743549 - 0.005552237831410428im,-0.6936357508240589 - 0.5757327531862078im,-1.5997864565120128 - 0.964421449370725im,-4.044455546523849 + 0.44041360711810323im,-12.451085260708025 - 8.126443043593959im
17.09777716929257 - 16.021757669976846im,8.812662681149192 + 10.59514301200921im,-0.741851210520856 + 2.835421392627353im,0.019546135589297686 + 1.44368791101317im,0.19789012348509596 + 1.3041633334851168im,0.35175599405577995 + 1.0207197185226229im,0.3124772033169601 + 0.7124548416636586im,0.15902898231507756 + 0.5556384759231203im,0.053033395289827784 + 0.5323701143339601im,0.02960934735465176 + 0.5277237658607187im,0.030437065681949316 + 0.49050747450604126im,0.01570296851007663 + 0.44076717830735557im,-0.010544190307241075 + 0.4023305755648227im,-0.03460473568865807 + 0.37629609907185185im,-0.053082952128112204 + 0.3551624128220659im,-0.06865884035027126 + 0.3352843781660633im,-0.08328571351758685 + 0.31663910217726077im,-0.09725849626618178 + 0.29958560685947033im,-0.1104834678244213 + 0.2839525692910952im,-0.1230250167213478 + 0.2694095924538311im,-0.13503137895648043 + 0.25571184028927124im,-0.1466339550731465 + 0.24269149327284234im,-0.15793744920672098 + 0.2302123912739737im,-0.16903375817695324 + 0.2181542683908177im,-0.18000905713806364 + 0.20640968637001172im,-0.19094637251579646 + 0.19488133403477426im,-0.2019277048982476 + 0.1834787772898585im,-0.2130364065979417 + 0.172115479403562im,-0.22435971542089034 + 0.16070612114745503im,-0.23599159029225003 + 0.149163940856808im,-0.2480363640898844 + 0.13739805612511227im,-0.2606133448440726 + 0.1253117968309547im,-0.2738588798386903 + 0.1128027246752063im,-0.287920150101578 + 0.09975379628132508im,-0.30296430065970115 + 0.08598909581307038im,-0.319291277721808 + 0.07123217761708849im,-0.3375221107097328 + 0.05531183684105456im,-0.35826686418862275 + 0.038713660013745266im,-0.3806740158979308 + 0.022201800651353812im,-0.4022213359555899 + 0.0034833620928991643im,-0.4251188117407283 - 0.02543082223999786im,-0.46498974773298735 - 0.0680697816906497im,-0.5377665431480532 - 0.10296743538124259im,-0.6188804038449808 - 0.09570504133176483im,-0.6437368040298506 - 0.07031114130899521im,-0.6172172339508415 - 0.14114248803812057im,-0.7077065921396635 - 0.3704418396330554im,-1.097708536477227 - 0.5872239477845976im,-1.709591850301052 - 0.4808087210491008im,-3.4241902514722335 + 0.702383574601132im,-10.464436071809772 - 8.620111634457887im
17.011934501686124 - 14.319994944493413im,7.367537250815182 + 10.765118654356957im,-0.906364248584089 + 2.949392863621979im,0.15313004797485283 + 1.5023290761514576im,0.2797399680510706 + 1.1325424388571719im,0.24672261719412553 + 0.8312995320241312im,0.14063935761254576 + 0.6587297038402893im,0.0589238492992426 + 0.5925558339445298im,0.030924240004158415 + 0.5560313760296614im,0.02298688465201712 + 0.5073182089907063im,0.006469872675957555 + 0.45403366328885597im,-0.01800805719470877 + 0.41174674968365343im,-0.04059420269095143 + 0.3814232242597051im,-0.058217464032621735 + 0.3568464726419107im,-0.07296795304865378 + 0.33441533291151543im,-0.08666371739706435 + 0.31374767955473865im,-0.09966481522784187 + 0.29503378173468375im,-0.11189446707020208 + 0.2780405254182031im,-0.12340715277895835 + 0.2623794586667485im,-0.13434922394461712 + 0.24775452887975802im,-0.14485301822126698 + 0.2339630791261902im,-0.15502071458593497 + 0.22084492656346516im,-0.1649390406115825 + 0.20826145715263925im,-0.17468765951030385 + 0.19609112454490582im,-0.18434178004071197 + 0.18422622662431484im,-0.19397394890093939 + 0.17256906130286223im,-0.20365610532326103 + 0.16102845602130095im,-0.21346173501617072 + 0.14951681822433943im,-0.22346812469916452 + 0.1379474540883433im,-0.23375889968138353 + 0.1262319538499155im,-0.24442703272266153 + 0.11427761846261206im,-0.2555780831833562 + 0.10198492765754621im,-0.26733294490351844 + 0.08924358391136022im,-0.2798332129482768 + 0.07592266321355723im,-0.29326377813053245 + 0.061858168716924705im,-0.3078954660136984 + 0.04687699216248631im,-0.32405265141889006 + 0.030890811348118108im,-0.34186091952448694 + 0.013855235543797736im,-0.3611401319645878 - 0.004866205493123735im,-0.38263556266375365 - 0.027236949197905175im,-0.4102320118894327 - 0.05472213960386088im,-0.448878492852394 - 0.08329028594689111im,-0.49470897023161026 - 0.10463954453743199im,-0.5322714206396901 - 0.12382415158216309im,-0.5617071353360223 - 0.17272231384604114im,-0.632144950779896 - 0.27612484889831623im,-0.8095945132486424 - 0.39199555145875886im,-1.0918478239674982 - 0.4351891615583495im,-1.4256097723967058 - 0.36358229627637406im,-2.997549419387223 + 0.3766449977217774im,-9.292527615323369 - 9.191269800708563im
17.047303566537813 - 12.510919906221417im,6.333812286169222 + 10.899844383147908im,-0.9444739185611146 + 2.8178360616302873im,0.13783864249087951 + 1.380979878198147im,0.17956225162824324 + 1.0123040477692844im,0.1172537865691275 + 0.7898657531615514im,0.05808614490175373 + 0.673131935156807im,0.02876940344058171 + 0.6004173411303321im,0.013925767188890464 + 0.5354957029306613im,-0.004241996239609885 + 0.47571454304353833im,-0.02680321352628362 + 0.4280822423576365im,-0.04759408070155924 + 0.3923265643631275im,-0.0642456502212953 + 0.3633341782617048im,-0.07822216680572469 + 0.3376808755593882im,-0.09104735098366401 + 0.31456133957374366im,-0.10311675332132397 + 0.2938736776393415im,-0.11439845206076749 + 0.2752703658817257im,-0.1249477374751319 + 0.25829335856515845im,-0.134906075701263 + 0.24258626524105623im,-0.14440434067273844 + 0.2279010163877523im,-0.1535421553336948 + 0.21404518716258977im,-0.16240176744560858 + 0.2008560914544279im,-0.17105730073877087 + 0.18819383004321im,-0.17957751386363485 + 0.1759369984850337im,-0.18802734548865163 + 0.163977982697523im,-0.19646971504372476 + 0.15221879790509066im,-0.20496739667407682 + 0.14056769261097113im,-0.2135848877426625 + 0.12893623202622367im,-0.2223903814902361 + 0.11723660463767843im,-0.23145798802334805 + 0.10537898389772779im,-0.24087031292728128 + 0.0932688034813009im,-0.2507214547088551 + 0.0808036295247368im,-0.26112096237740023 + 0.06786883339535592im,-0.2722010861343964 + 0.054331989875723075im,-0.2841290559478654 + 0.04004113459396273im,-0.29711179822800293 + 0.02483383691773408im,-0.31136577765934925 + 0.008528496196512733im,-0.32709981731475596 - 0.009190081423440105im,-0.344737552102052 - 0.028945834376445975im,-0.3654170878632391 - 0.05140924194307521im,-0.39078495572096783 - 0.0762689141310336im,-0.42097136816619984 - 0.10218698310121438im,-0.4534521182284178 - 0.1306201928644424im,-0.4890036962508052 - 0.17010600583113067im,-0.5416824180046302 - 0.22955901428545933im,-0.6340184839900642 - 0.30155716786004894im,-0.7737426046018165 - 0.3647105789295336im,-0.9565085565709661 - 0.4195310719915068im,-1.2317630265456714 - 0.46714060781390193im,-2.8607125264885997 + 0.04022756263120726im,-8.387498734915154 - 9.469050292287694im
17.182684830176015 - 10.8533343778105im,5.425270204766475 + 10.902610839608084im,-1.0498555044157274 + 2.6146208367053596im,0.03482217441143759 + 1.2929280183072605im,0.07335346503565823 + 0.9744005666295616im,0.043639414938135085 + 0.7857576211447475im,0.019044414670327803 + 0.6678559162764622im,0.0014225683177923887 + 0.5796188134553799im,-0.017098441425122513 + 0.508272056194885im,-0.03746899514862506 + 0.4524791304557455im,-0.05619364957714246 + 0.4096326331504003im,-0.0716543636656759 + 0.37502768410469456im,-0.08476945935034969 + 0.3452916192856631im,-0.09669027107735889 + 0.31913070620561296im,-0.10780286193569627 + 0.29604392696587545im,-0.1181281600908406 + 0.27550218920782144im,-0.12772909813784317 + 0.2569523795154365im,-0.13673830456370728 + 0.2399626087575761im,-0.1452809539967817 + 0.22422524091448753im,-0.15345262384767278 + 0.209504507701037im,-0.16133081213308037 + 0.1956059130225781im,-0.168984236432202 + 0.18236562717984828im,-0.1764757299395519 + 0.16964428765066591im,-0.18386359998234506 + 0.15732102423787336im,-0.1912032036064213 + 0.14528833849716055im,-0.19854859571623537 + 0.13344804995976103im,-0.20595411263866034 + 0.12170797060140362im,-0.2134759635910186 + 0.10997899044236104im,-0.22117394454681855 + 0.09817236299602664im,-0.22911338630097802 + 0.08619701981566205im,-0.2373674586228633 + 0.0739567292900846im,-0.24602003499396108 + 0.06134684066453949im,-0.2551696064214919 + 0.04825037670748469im,-0.26493485854917376 + 0.034533851785703895im,-0.2754608194670457 + 0.02004369197794456im,-0.2869217225846023 + 0.004599455861831261im,-0.2995263651314626 - 0.012031010320218263im,-0.31356415073413607 - 0.030174859019376304im,-0.32951623959602344 - 0.050236616912522236im,-0.3480773556043169 - 0.07253051677891532im,-0.3698261736734326 - 0.0972416338425493im,-0.3949543098072187 - 0.12518338909001414im,-0.42447638544467414 - 0.15895404296817386im,-0.4628741500411303 - 0.2019337225173707im,-0.518035741178398 - 0.2543566677403226im,-0.5961246546605059 - 0.3130173101709154im,-0.7015444801471113 - 0.38091488756976233im,-0.8579835130431881 - 0.474521333044305im,-1.1448768241429224 - 0.5707594370035982im,-2.7899384767255695 - 0.1768510797858525im,-7.490144194101999 - 9.61280401368709im
17.307668954351843 - 9.354756515224906im,4.546483745512507 + 10.862589487982538im,-1.186656200390722 + 2.437756714419611im,-0.06551038267035329 + 1.24638511824586im,-0.0006597954366254488 + 0.9550401027555893im,-0.004968974748840088 + 0.7702849951972408im,-0.017892186396722992 + 0.6463276471510191im,-0.03380558677308032 + 0.5554983467080421im,-0.051071007702312154 + 0.48701602138936195im,-0.06724271935981671 + 0.4345522939770544im,-0.08110542385629094 + 0.39270869485285603im,-0.09308559355624907 + 0.3577404179612697im,-0.10393642453735277 + 0.3277276276040652im,-0.11398097722722983 + 0.3016611518592852im,-0.12327571899539447 + 0.2787470638604781im,-0.13188750100709834 + 0.2582922535948508im,-0.13993342914575724 + 0.23976314777707586im,-0.14752667463197025 + 0.22277262781281237im,-0.15475541474291388 + 0.207026609419387im,-0.1616907893925042 + 0.19228833361609896im,-0.1683952057097267 + 0.17836262865095776im,-0.1749251837314934 + 0.1650866459143103im,-0.1813325282161698 + 0.15232200267720775im,-0.18766565567135718 + 0.13994832730938245im,-0.19397101349037765 + 0.12785826910925865im,-0.20029441787418514 + 0.1159535508867556im,-0.20668234844741595 + 0.10414166667038322im,-0.2131832909632961 + 0.09233296201749024im,-0.21984921490231105 + 0.0804379007521632im,-0.2267372803874161 + 0.06836434078844791im,-0.23391189815722535 + 0.05601463494386549im,-0.24144733269291274 + 0.04328235673329944im,-0.24943111929683548 + 0.030048485605069425im,-0.2579684592294016 + 0.016176926251933565im,-0.2671874330147551 + 0.001508630954055512im,-0.2772460566438283 - 0.01414824762946952im,-0.28834744573300747 - 0.031033879540776715im,-0.30077042485727123 - 0.0494479168291536im,-0.3148967547578828 - 0.06973901627554666im,-0.3311864346034031 - 0.09231145051379842im,-0.3501531922355182 - 0.11778237765919458im,-0.37262559726610117 - 0.14728133945819702im,-0.40042073236963505 - 0.1824116413843919im,-0.4366836325473328 - 0.22453287570546793im,-0.4851381372401501 - 0.27462885356920047im,-0.550282269628681 - 0.3357274191316679im,-0.6431976957801326 - 0.4160693766090381im,-0.7954668666678456 - 0.5262832011327078im,-1.0810863120613428 - 0.634263022744485im,-2.6978535867013833 - 0.34267551576796274im,-6.606787189708761 - 9.74376263011955im
17.39758228325804 - 7.956826783329223im,3.7044164973003695 + 10.822933421446969im,-1.315031087459864 + 2.2860610927932266im,-0.14773323689968756 + 1.2088699004227144im,-0.06064676388778706 + 0.9302888543160583im,-0.051309600982754916 + 0.7468833925922782im,-0.0580445135635346 + 0.6235642331931048im,-0.069697447622902 + 0.535231919857885im,-0.08209747547683949 + 0.46919005539788383im,-0.0935488854307126 + 0.41769624371016406im,-0.10384421671053434 + 0.37586987865775245im,-0.11327352775895244 + 0.3408751875864715im,-0.12201610475249991 + 0.3110331765050403im,-0.1301174807670404 + 0.2851684232046109im,-0.13762918976098076 + 0.2623759852936599im,-0.14464009203175843 + 0.24197819483627342im,-0.1512413676147124 + 0.22347964946862664im,-0.15750755609065364 + 0.2065073314508557im,-0.16349980916733692 + 0.190767909826697im,-0.16927187462667556 + 0.17602487019187157im,-0.17487242971955652 + 0.16208458702040204im,-0.18034594536633294 + 0.14878567140081783im,-0.18573366528732183 + 0.1359906420280736im,-0.1910747230253924 + 0.12357961769918963im,-0.19640721176721226 + 0.11144546600667679im,-0.20176920497563924 + 0.09948990183482567im,-0.20719979219355972 + 0.08762019637894045im,-0.21274019262187216 + 0.07574625646642141im,-0.21843501170267032 + 0.06377787736500687im,-0.22433372210757568 + 0.051621989420293724im,-0.23049247917466326 + 0.03917971797536757im,-0.2369764236788478 + 0.026343062556147656im,-0.24386266686977232 + 0.012990972717050464im,-0.25124418374899626 - 0.0010155203986785821im,-0.25923505431656907 - 0.015839793606901076im,-0.26797834668175874 - 0.031678606886331964im,-0.27765874986065303 - 0.04877319346745351im,-0.2885193337159128 - 0.06742060268825475im,-0.30087649676189754 - 0.08799077967001952im,-0.3151398803799995 - 0.1109737447602714im,-0.33188925247002854 - 0.1370705916427974im,-0.35206191473353493 - 0.16725995247066847im,-0.3771585215922322 - 0.20275510750490702im,-0.4093091628584255 - 0.24505917741376623im,-0.451570280940329 - 0.2966242385630624im,-0.5096670845303696 - 0.36204138679221376im,-0.5964396075650296 - 0.44855149753661094im,-0.7411243824119373 - 0.5644268468296268im,-1.0122382371965215 - 0.6824353680379283im,-2.5940328168293894 - 0.5006476430331568im,-5.770318355684889 - 9.875279629273358im
17.464477584504237 - 6.626961171608016im,2.9055020635372415 + 10.783782480920744im,-1.4305774668613855 + 2.1436462078279206im,-0.2214708133418316 + 1.1697951401625324im,-0.11789964791297762 + 0.9024210002395063im,-0.09787253284609063 + 0.7233352655364339im,-0.09742437121064679 + 0.6031028637861167im,-0.1031111061494382 + 0.5170240661457541im,-0.11048116029954491 + 0.45211404915323483im,-0.11805533744265466 + 0.4010169624735642im,-0.12541687434163507 + 0.35942194027350965im,-0.13243656298520937 + 0.32469732999896267im,-0.13905209923340345 + 0.29510124777898394im,-0.1452557045180321 + 0.269401046088686im,-0.15108462797880584 + 0.24670779594708847im,-0.15659144544724268 + 0.22637582787835947im,-0.1618257683122868 + 0.20792432600949207im,-0.16683173544039837 + 0.1909833928636652im,-0.17164988860282246 + 0.17526137504367018im,-0.17631795563428485 + 0.16052407386471124im,-0.18087101100548478 + 0.14657988981108944im,-0.1853418876545062 + 0.13326879762031585im,-0.1897618279216523 + 0.12045418469568023im,-0.19416118609865943 + 0.108016712672511im,-0.19857013479301314 + 0.09584953783830069im,-0.20301939946551578 + 0.08385443952708613im,-0.20754105478326046 + 0.07193854440305883im,-0.212169420926751 + 0.060011408683462136im,-0.2169421100557064 + 0.04798226034175809im,-0.2219012912362894 + 0.03575722115881408im,-0.22709526782662012 + 0.02323632701027062im,-0.23258049747463144 + 0.010310143669529648im,-0.23842423551094893 - 0.0031442744874369266im,-0.24470807219031698 - 0.01726843646441445im,-0.25153283115289876 - 0.032228971508222154im,-0.25902559474735465 - 0.048226242437871616im,-0.26734967535421283 - 0.06550559809582113im,-0.2767180772422468 - 0.08437293021328914im,-0.287412829264755 - 0.1052194287521342im,-0.29982006844124154 - 0.12856157717122915im,-0.3144966640772999 - 0.15509354339272857im,-0.3322705038069341 - 0.185744360376579im,-0.3543666347450571 - 0.22177627624770554im,-0.38264147540976934 - 0.26503611946343497im,-0.42021865649685025 - 0.3184315653923687im,-0.47299998822929556 - 0.38653321540439667im,-0.552954630154795 - 0.47624346467829637im,-0.6867202798591762 - 0.5971579842225345im,-0.9418097163869514 - 0.7286447029673628im,-2.4928383853834726 - 0.6550451456739133im,-4.980139665064001 - 9.996374102490021im
17.516949323998094 - 5.3512675675360635im,2.1428798451001474 + 10.74023621222814im,-1.5384847957840317 + 2.0051934227270802im,-0.2920172900345254 + 1.1301962098868459im,-0.17369480836952217 + 0.8749035860627498im,-0.14289130397083005 + 0.701110992200918im,-0.13468749091633628 + 0.583820952802344im,-0.13447064671705897 + 0.4993437884873236im,-0.13734807582874628 + 0.43526657624670384im,-0.1414637866614777 + 0.38468663059921293im,-0.14602375159746678 + 0.34349892769232193im,-0.15065856795747612 + 0.30909331809729396im,-0.1552035486331893 + 0.2797211404334195im,-0.15959792410558876 + 0.2541722570049115im,-0.16382767656954023 + 0.23158671542455142im,-0.16789802094028117 + 0.2113348384511786im,-0.17182319915741395 + 0.19294200768689818im,-0.17562229010171657 + 0.17604201616376736im,-0.17931657237457477 + 0.16034660752037444im,-0.1829279416018981 + 0.1456243402447939im,-0.18647825919306338 + 0.13168555281175798im,-0.18998923976784043 + 0.11837154354526795im,-0.19348258564715293 + 0.10554661107916702im,-0.1969802570758456 + 0.09309201970693606im,-0.2005048459326696 + 0.08090127319994966im,-0.2040800435840481 + 0.0688762765067139im,-0.20773120829406577 + 0.05692407884213087im,-0.21148605305947255 + 0.04495396086021353im,-0.21537549062492267 + 0.03287466853332474im,-0.2194346908603964 + 0.020591613261898317im,-0.22370443009201804 + 0.008003854188727955im,-0.2282328468113396 - 0.0049993463162585905im,-0.2330777714160639 - 0.01854265450081638im,-0.23830988322117164 - 0.032769828613493424im,-0.24401707697307187 - 0.047850378710579636im,-0.25031058910420423 - 0.06398838474062475im,-0.25733370473260764 - 0.08143455509018718im,-0.2652745900058658 - 0.10050337254226527im,-0.2743863809405344 - 0.12159788372098794im,-0.28501939116466335 - 0.14524490883989521im,-0.2976710716875932 - 0.172145784297879im,-0.3130645126900552 - 0.20325794869660813im,-0.33229057278589647 - 0.2399378120868838im,-0.3570978292722028 - 0.28417930114098994im,-0.390484108774366 - 0.33898775169937617im,-0.43793414927772656 - 0.40900810378015817im,-0.51042711881416 - 0.5016587876291632im,-0.6331289887722708 - 0.6283742524063368im,-0.8737079797245365 - 0.773821854958685im,-2.3960995840084642 - 0.8030630080315401im,-4.224473440327038 - 10.104504577265676im
