0.0 + 0.0im,2103.3078094964812 + 3589.6481437543375im,-1736.207064234466 - 603.9757376126024im,-969.2110524007973 - 307.0745361820781im,874.4131783267542 - 493.76992462077504im,649.1201649533776 + 357.7488199646999im,71.30960589197983 + 271.1155815098206im,-51.336710035242824 - 148.10440969997603im,31.437111021346904 - 234.0679468527642im,-6.759729772632021 - 136.31541641530214im,-83.29018129701751 - 59.746879983274525im,-102.04936713956403 - 8.868208766970037im,-76.10171683889467 + 33.68011741802232im,-36.7239323730212 + 56.60249578359952im,-0.7330492393444288 + 55.22736308746296im,22.790116922862097 + 37.772033836396396im,30.920848688450903 + 15.641091330946113im,26.702653269263696 - 2.451262943470198im,16.235386157981168 - 12.391994420692214im,5.359994136813009 - 14.353481642202796im,-2.30609706553113 - 11.091965335789581im,-5.738509979957509 - 5.945805443489489im,-5.77576718575898 - 1.4221986595894123im,-4.0132969572473876 + 1.3187046165096068im,-1.9018066639105546 + 2.2615598735336726im,-0.30540623476838924 + 2.005661488112281im,0.5192608594895702 + 1.256994663185851im,0.7111285741634863 + 0.5257726211724227im,0.5527122939468541 + 0.04593770213407211im,0.2939278081224188 - 0.16259099787377806im,0.08033742522536613 - 0.18535960179913502im,-0.04137294260731039 - 0.12420255950779513im,-0.08420593449068167 - 0.05118520268872039im,-0.08151289948960994 + 0.0003557763074581999im,-0.06272536667665918 + 0.025085541892167385im,-0.04486543596196668 + 0.030714905431878492im,-0.0338638252698813 + 0.027094399960500226im,-0.029298755607590987 + 0.021178595699384406im,-0.028613493537322177 + 0.016246608380974525im,-0.029478291006976975 + 0.01303859268634341im,-0.03053708820161541 + 0.01114612482713806im,-0.03128159929262253 + 0.009939840643873765im,-0.031674071249312874 + 0.008965568921524891im,-0.031837813527261005 + 0.008002381025292493im,-0.03189547438866924 + 0.006986981072756748im,-0.03192016237519468 + 0.005926805446435202im,-0.0319413049550909 + 0.004845491766637788im,-0.031964340519750944 + 0.0037606324333836483im,-0.031986139103103994 + 0.002680150274054327im,-0.03200270506473668 + 0.001605389468521512im,-0.03201151578474537 + 0.0005346635567775593im,-0.03201151578488748 - 0.0005346635570759872im,-0.0320027050648064 - 0.0016053894683705217im,-0.03198613910306847 - 0.0026801502741156114im,-0.03196434051961283 - 0.003760632433397859im,-0.03194130495507147 - 0.004845491766498788im,-0.03192016237536521 - 0.005926805446267114im,-0.03189547438856266 - 0.0069869810729272785im,-0.03183781352706205 - 0.008002381025491445im,-0.03167407124954025 - 0.008965568921581735im,-0.031281599292746876 - 0.00993984064380804im,-0.030537088201589957 - 0.011146124827203119im,-0.02947829100659174 - 0.013038592686268731im,-0.028613493537429313 - 0.01624660838102726im,-0.029298755607779725 - 0.02117859569935787im,-0.03386382527057491 - 0.027094399960592597im,-0.04486543596210524 - 0.030714905431977968im,-0.06272536667677286 - 0.025085541892792662im,-0.08151289948955309 - 0.00035577630740135646im,-0.0842059344906446 + 0.05118520268872387im,-0.04137294260758928 + 0.12420255950813086im,0.0803374252254514 + 0.1853596017988366im,0.2939278081226462 + 0.16259099787417597im,0.5527122939467404 - 0.04593770213424975im,0.7111285741637938 - 0.5257726211722393im,0.5192608594896009 - 1.2569946631860556im,-0.30540623476863793 - 2.0056614881123025im,-1.9018066639103273 - 2.2615598735335567im,-4.0132969572472525 - 1.3187046165095873im,-5.775767185759037 + 1.4221986595894123im,-5.738509979957701 + 5.945805443489352im,-2.306097065531187 + 11.091965335789503im,5.359994136812814 + 14.353481642202597im,16.23538615798109 + 12.391994420692257im,26.70265326926362 + 2.4512629434705673im,30.92084868845101 - 15.64109133094605im,22.79011692286179 - 37.772033836396325im,-0.7330492393448667 - 55.22736308746288im,-36.72393237302107 - 56.60249578359929im,-76.10171683889479 - 33.680117418021965im,-102.049367139564 + 8.86820876697017im,-83.29018129701743 + 59.74687998327454im,-6.759729772631808 + 136.31541641530214im,31.43711102134702 + 234.06794685276418im,-51.336710035243016 + 148.10440969997632im,71.30960589197964 - 271.1155815098209im,649.1201649533778 - 357.7488199646999im,874.4131783267542 + 493.769924620775im,-969.2110524007973 + 307.0745361820781im,-1736.207064234466 + 603.9757376126024im,2103.3078094964812 - 3589.6481437543375im
2198.0598225293256 - 3456.9176263934532im,-543.7444282711166 + 804.7756955700689im,1040.7065343182699 + 2385.589629877646im,-1108.9483437754834 - 4.396957248729272im,-181.2568038254421 - 576.8905332113184im,654.9031095382568 - 364.73952073783954im,363.1363138057253 + 80.56627978273582im,-47.41075008535739 - 22.31664475618546im,-125.33605525955909 - 171.19778752298237im,-98.3145969157996 - 119.56956891492447im,-99.96423528883571 - 15.17225164385062im,-87.33109194650444 + 46.19493643619502im,-46.07764719723538 + 69.38147987702553im,-1.3988073905089702 + 66.99562024534166im,28.384348346043446 + 46.67367574991158im,39.03517024739318 + 19.655743580870833im,34.20487379884892 - 3.217486652193578im,21.125369029500092 - 16.20652894097993im,7.091519705054026 - 19.04783192903662im,-3.080938110670111 - 14.964234661099233im,-7.803190474863335 - 8.180427422053882im,-7.973048749272194 - 2.043171526643293im,-5.6167468672814564 + 1.7814318827283842im,-2.6870468540978236 + 3.1587243150823943im,-0.41172663799714715 + 2.840312567836911im,0.7985439781306312 + 1.7854488487323827im,1.1000629854548212 + 0.7229584459091261im,0.8785476002177586 + 0.008598763167702108im,0.4948386193327785 - 0.3098220184563445im,0.1695754628404984 - 0.34726175190823483im,-0.019923028684061705 - 0.2523569004326305im,-0.08805728408023583 - 0.13533082606473856im,-0.08372617165458444 - 0.04992153346541153im,-0.052528907223333476 - 0.006580733991143006im,-0.022013300709545547 + 0.005717765407369457im,-0.002419555347472624 + 0.0024291074433762105im,0.006464296675101622 - 0.005037548452314411im,0.008664357157792235 - 0.011055587599736905im,0.008064141824494026 - 0.014213710780291378im,0.007017719678797605 - 0.015115670335159377im,0.0064547000310433145 - 0.014817760809124836im,0.006475024524366546 - 0.014115239265311885im,0.0068749600500837005 - 0.013408070537479944im,0.007437934676190139 - 0.01281520959744853im,0.008030706494672302 - 0.012323398361296256im,0.008598698832213758 - 0.01188598480115538im,0.009132367476752057 - 0.011465678655549118im,0.0096389470141105 - 0.01104287144622873im,0.010127598792841752 - 0.010610549110548817im,0.010604584085469604 - 0.010167624751686422im,0.011073185527294527 - 0.009714712693664751im,0.011534824486119533 - 0.00925237030247672im,0.011989836290944522 - 0.008780639327004458im,0.012437652426733337 - 0.008298759913962783im,0.012876880107832278 - 0.0078042749538767im,0.013306402835489395 - 0.0072912594159494915im,0.013729223873140822 - 0.006748549734702625im,0.014160577340277314 - 0.006161181905662616im,0.014638988086119298 - 0.005521540279133319im,0.015231107433123725 - 0.004858411239367477im,0.01600790252651052 - 0.004285887316044068im,0.01695776315805171 - 0.004050636331198065im,0.017810678381680642 - 0.004510203517040543im,0.017808625935123445 - 0.005921067365825261im,0.015597146953096885 - 0.007906719039051824im,0.009608329089168421 - 0.008611302764894191im,-0.000578670074439458 - 0.003924046103676915im,-0.011652843108663546 + 0.012231631002805443im,-0.013436122217058255 + 0.04502019881138608im,0.012447156448034959 + 0.09196284164354629im,0.08793099978670149 + 0.1330734805367726im,0.22348790382335437 + 0.12275801665467156im,0.3920712457458819 - 0.00641493402309834im,0.5007605838092744 - 0.3154488603805552im,0.3820851998932992 - 0.7995429884309577im,-0.16358521360633793 - 1.3102272940174233im,-1.2505017647041754 - 1.5019026346435531im,-2.7266026755580244 - 0.8723505047627766im,-4.0040628598729615 + 1.0367843658802853im,-4.040539071079422 + 4.274024538509195im,-1.624403697449307 + 8.06198545416203im,3.97433352016672 + 10.584492301371613im,12.139349221618268 + 9.29168149506181im,20.250036958245516 + 1.9164520959010645im,23.813256904413834 - 11.952235054804024im,17.828157171375757 - 29.376723924021228im,-0.6852028420461309 - 43.67691845897804im,-29.733120516148748 - 45.994148396231544im,-60.599236816254404 - 28.46116061701676im,-80.61092949302792 + 11.803938323735437im,-80.17060657457628 + 64.44668142867403im,-46.37710252147666 + 98.38876168255192im,52.065623055321744 + 101.00765929180523im,181.96305947522862 + 140.94545713595056im,127.69102747253513 + 200.1355827481212im,-135.78576566270905 - 70.78159587097895im,42.14469266025659 - 708.8193566708819im,695.8597302533664 - 458.7957071888152im,979.267194317393 + 835.9137487277832im,-2028.4494889134653 - 3.3723349503509548im,-1701.8533319541284 + 1180.1680791075382im
-1055.3756596788492 + 569.5441163221318im,1511.961639046709 - 1982.4808194679767im,691.0015655913633 + 816.7755879507101im,269.83387953739145 + 1180.7734578632708im,-530.6397078326904 - 84.86501590052342im,32.27855219244916 - 580.9727996367011im,290.68046131179756 - 294.97360055233617im,32.849485867423084 - 41.351227392107305im,-161.9034093436797 - 41.55664017885482im,-155.77685656935498 - 31.736630989337684im,-97.89109061592129 + 35.73226674435169im,-47.51453693205683 + 80.67835322488415im,-1.091488472752141 + 81.38490351312262im,33.727959307313725 + 56.47266620615312im,47.71621028784925 + 23.93968712112233im,42.57307032966204 - 3.9945013029086756im,26.71465668174602 - 20.407527364100268im,9.140388845182883 - 24.367603852501418im,-3.956411578306529 - 19.435698511011427im,-10.262109657688141 - 10.774697936220306im,-10.654423521335033 - 2.7065106739420024im,-7.613293365799636 + 2.4639570381339793im,-3.6807051656280407 + 4.408839145578071im,-0.5431740913680687 + 4.029978891347171im,1.1728584270714226 + 2.5867253875035012im,1.6251566497037135 + 1.0863274724007326im,1.3212909038533787 + 0.051067619480497345im,0.7651756533353117 - 0.42467070481875213im,0.28033671684279093 - 0.4885385950944112im,-0.010226722461283089 - 0.35018671075198426im,-0.1196408268872915 - 0.17277924546981183im,-0.11702968865356134 - 0.04008736409301861im,-0.07076647532269953 + 0.028780431735332464im,-0.024030741851674975 + 0.04883790774866981im,0.006087577868640892 + 0.043512080313234947im,0.019125613383494056 + 0.03091501943172492im,0.021174460004790063 + 0.020385117147975862im,0.018482615589445972 + 0.014494005176678648im,0.014993537678481966 + 0.012397218770871077im,0.012339188888607067 + 0.012375414718918377im,0.010737705568719114 + 0.0130734833207336im,0.009856052431356233 + 0.013782692443854216im,0.009315111308808355 + 0.01427892210507764im,0.00887112779540189 + 0.014577162060454896im,0.008418092343353223 + 0.014758445078705051im,0.007932580145251444 + 0.014890474396066444im,0.007423702552565525 + 0.01500969277091413im,0.006905381922848619 + 0.015129065895644445im,0.006386679595753009 + 0.015250008921817937im,0.005871244228175421 + 0.015370416774634243im,0.005359425099527471 + 0.015488207607234017im,0.004850095593610604 + 0.015602200932249843im,0.004341519564998064 + 0.015712095750115562im,0.0038316374299451894 + 0.01581861176737931im,0.0033185837812794716 + 0.01592418688945685im,0.002802504236762829 + 0.01603386754541075im,0.002289642822584481 + 0.0161547737913188im,0.0017982969974710272 + 0.016290691522872436im,0.0013621744258429658 + 0.016427093149957273im,0.0010193054054354889 + 0.016504562600516692im,0.0007669385617674607 + 0.016390648592086166im,0.0004650598883785828 + 0.015885801736678806im,-0.0002979248047905239 + 0.01483254930523497im,-0.0022853185582632496 + 0.013410074234504521im,-0.006425902227896574 + 0.012630803320479167im,-0.013057722040475284 + 0.014842309960801714im,-0.02039933953307127 + 0.02366335742576453im,-0.022560026570772607 + 0.042403252175915895im,-0.008437616919025004 + 0.07005237853718427im,0.03589014689970395 + 0.09501918392412187im,0.11820645906874366 + 0.08937133829178379im,0.22351747738034078 + 0.009923094459622916im,0.294436693967981 - 0.18512185809257176im,0.22237782332228662 - 0.49805747277698487im,-0.1288177075292296 - 0.8380176226920082im,-0.8473827109015883 - 0.9785111376526232im,-1.8485774357659963 - 0.5741555557681686im,-2.7459212210517023 + 0.711899019540754im,-2.814940906809853 + 2.9540684677525952im,-1.1675464594267506 + 5.6516281139259945im,2.7959323534020983 + 7.532265811307932im,8.737406653765952 + 6.713609388628752im,14.823492072553245 + 1.404508049903903im,17.708119306670014 - 8.912154093766915im,13.458419834464811 - 22.24603755368043im,-0.5371973720870917 - 33.570126720536564im,-23.277501721236547 - 35.78964744257466im,-48.588434883356356 - 22.587693266340217im,-65.27181066566152 + 7.763748280551246im,-60.50048835676813 + 50.63073761069992im,-30.046192510807593 + 94.88433751910134im,14.350706583332938 + 113.46125114791738im,76.74215189823173 + 64.91999060206811im,196.51004958213514 - 15.635188064990487im,275.12379402128283 + 28.584110706589332im,2.0231165745906043 + 103.47518153617207im,-424.8258192669681 - 289.91611546795457im,-71.60881274585006 - 974.6317449364552im,598.3436691164954 - 146.7051864316578im,916.8349045378791 + 1205.1076431634647im,-2310.4366620723085 + 142.57465447415044im
-1542.9034404285496 + 391.8721261280084im,-413.52933488938055 - 330.9905448638494im,1025.8881021015736 - 875.5984772044897im,792.3007543759437 + 407.0426549739423im,-25.915537093807586 + 389.9198936318302im,-316.9989876386515 - 248.1190639433118im,-66.97294865525362 - 381.0285224242845im,-13.807978931338775 - 129.48975630306683im,-117.69203803661375 + 31.929526394167375im,-132.7876321643555 + 67.56215260687574im,-66.12499055313711 + 84.3575607191652im,0.29107157464445377 + 88.82960561637319im,40.91909792471252 + 66.14252455933523im,56.560940244191876 + 28.850440336824875im,51.10368447861248 - 4.7805910156188895im,32.61757487317084 - 24.987339213314044im,11.318913413976773 - 30.273990117432085im,-5.027380304985979 - 24.522099870854788im,-13.183368483468996 - 13.811574315741979im,-13.897893633096402 - 3.5315122713735256im,-10.094859216098023 + 3.2441784167225265im,-4.9735731869073785 + 5.903689715140152im,-0.7736595819812635 + 5.478502253381031im,1.5908956737276618 + 3.565431490488156im,2.2528849239612914 + 1.5110926446635444im,1.8555410429882642 + 0.05592803380779543im,1.0794581162289014 - 0.6336655823351323im,0.38362413955829794 - 0.7382242403863382im,-0.04367905484333434 - 0.5434113870527568im,-0.2093060259761046 - 0.2829733948497051im,-0.20732227863300778 - 0.083211890218724im,-0.13687550232587764 + 0.022900379931874326im,-0.06346298879566803 + 0.054717278416593844im,-0.014611235452349547 + 0.046535684031908886im,0.007718884460700792 + 0.02618092636268443im,0.012404540804780595 + 0.008650903511451702im,0.00918267298319364 - 0.0015566937614686083im,0.00446121486712564 - 0.005540280953948651im,0.0010237822295335874 - 0.006004980664038678im,-0.0006772090822995611 - 0.005187877998613047im,-0.0011557126506892557 - 0.004306628009457525im,-0.0010447052732640572 - 0.0037702425428989272im,-0.000767116251434885 - 0.003569035841906043im,-0.000513356363150308 - 0.0035674674206376267im,-0.0003278017127215094 - 0.0036464469918300324im,-0.00019431043161799444 - 0.003739863372858032im,-8.617975707292391e-5 - 0.003823639515074473im,1.5232567633916005e-5 - 0.003895230998516297im,0.00011872019313022286 - 0.0039589701379085795im,0.0002268842516439662 - 0.004019245072597322im,0.00033966973711585524 - 0.004078697168012013im,0.00045630426171783256 - 0.004138442312097368im,0.0005759972288927884 - 0.004198536238097184im,0.0006982498056284925 - 0.0042580099042339725im,0.000823638363904422 - 0.004314569243902611im,0.0009557561135216108 - 0.0043648011082957905im,0.0011042780432131138 - 0.004406700651979567im,0.0012870593242269024 - 0.004447124677021463im,0.0015252262442402298 - 0.0045157192814997416im,0.001820569260985394 - 0.004680919217378232im,0.002104405454364411 - 0.005049847775890015im,0.0021619771416249156 - 0.005714182777634025im,0.001578756872118281 - 0.006592535862563524im,-0.00017434494106205456 - 0.007149385473519954im,-0.003335434402245707 - 0.006085432377164857im,-0.0069787502107345745 - 0.0013148427103351068im,-0.007801157514656154 + 0.00920153713432903im,0.0006922675758005425 + 0.025151070784431795im,0.027038126938805362 + 0.04003790411849195im,0.07666546465305585 + 0.03729949350862445im,0.14165038701210797 - 0.009810190316162704im,0.1877092342151343 - 0.1288334290283828im,0.14671230134692337 - 0.32452007986611875im,-0.0710221541733187 - 0.5432599655526005im,-0.5300525117880732 - 0.6414157338137274im,-1.1865748093488158 - 0.3892817297946389im,-1.7950405102071265 + 0.45138535158893767im,-1.8682955863496449 + 1.957705356747284im,-0.7777558765515395 + 3.8201850417771768im,1.9446794462772345 + 5.176909412451963im,6.137779583619057 + 4.684367254882173im,10.564205728797692 + 0.9808867771635121im,12.814351939803524 - 6.456833523434971im,9.896404290157202 - 16.340594202494984im,-0.3791997226748691 - 25.038838318959353im,-17.571772084315313 - 27.122735675704003im,-37.224833256050104 - 17.317923354723753im,-51.08017406015092 + 6.434007999182931im,-49.3626182389103 + 39.84253884962058im,-24.15506405553468 + 71.79194049992569im,24.650851307819615 + 90.24996135924683im,76.5991698058551 + 85.49179453904816im,98.34710358352146 + 30.796309230267582im,115.26949819552691 - 99.60799138306335im,196.04511141872703 - 186.3603586437604im,167.31903830542842 - 21.990490380961358im,-295.92267250982934 + 124.32235798537207im,-677.1273839872649 - 311.7745215208997im,-55.557757073318385 - 869.4091717265559im,637.2129900906896 + 304.25588301362393im,583.5209137286515 + 1305.75531592048im
290.16318478492866 + 1012.4971985637412im,-704.2467015898276 + 196.77405880331006im,-58.74164862422539 - 639.0988012553007im,613.378835431813 - 496.39865264867706im,333.915390256072 + 84.43590584284114im,-191.9387215949738 + 48.78317285121816im,-273.80142196601366 - 157.47268150505502im,-139.45661103635297 - 99.28489842902607im,-83.44558867529037 + 54.62712148428197im,-60.04748688957178 + 116.18545429402106im,-7.749642631927928 + 105.47934031913725im,43.523644325173244 + 72.49389094694601im,65.58457381452195 + 32.132519146446im,59.980582948548694 - 5.484655802010834im,38.65957463813087 - 29.546042774919357im,13.606687843464695 - 36.461090127277394im,-6.150077164247942 - 30.000849395232088im,-16.37329889990218 - 17.161276831389927im,-17.530442992511254 - 4.460609177877899im,-12.931867695547774 + 4.1504640919425615im,-6.470349988847637 + 7.6760109697670975im,-1.021571281414304 + 7.234583845895774im,2.135791799688171 + 4.780790778943263im,3.0714826367951584 + 2.056091390196155im,2.569546692634188 + 0.07451455507683699im,1.5187679405531078 - 0.8932360986579706im,0.5491250218748311 - 1.05599832802017im,-0.061806880320545564 - 0.7895822743552667im,-0.3066171819514878 - 0.41798917081457887im,-0.3083991407238216 - 0.12538071315816524im,-0.20619078997818896 + 0.03419372183170921im,-0.09615743948255773 + 0.08414980606532474im,-0.0211312592464006 + 0.07297302274258433im,0.014049416522396996 + 0.04204002662406481im,0.02181009092549857 + 0.014671530658233678im,0.01682181849206188 - 0.0015599167457054364im,0.00916315910504295 - 0.007942136837167268im,0.0034253261058375672 - 0.008579843402042986im,0.0004821664082754751 - 0.007044062951428037im,-0.00042816938594729403 - 0.0053574229877963im,-0.00033037089919868423 - 0.004238204107368193im,6.210045251009433e-5 - 0.003695802808998394im,0.00041496449722444595 - 0.003509257817967182im,0.000643839334287577 - 0.0034735947411448365im,0.0007732401448095061 - 0.00347053186272106im,0.0008495675555283411 - 0.0034547739924337684im,0.000906519799840709 - 0.003420092117359552im,0.000960462968812692 - 0.003373497361977229im,0.0010163708491504053 - 0.0033225755262833445im,0.001074192349460712 - 0.0032718492318619674im,0.0011325978275351645 - 0.0032231077994708812im,0.0011904245637595068 - 0.003176557903145749im,0.0012470041888636985 - 0.00313154652112807im,0.0013023936807172731 - 0.0030867430077385904im,0.001358154885238605 - 0.0030402899502188774im,0.001418808627263124 - 0.002990942917797501im,0.0014930221770466101 - 0.0029416384853731756im,0.001591542395686485 - 0.002906529599414398im,0.001716246951730227 - 0.002919691898682686im,0.0018339480060376445 - 0.0030365891545045542im,0.0018353952443774801 - 0.0033082633239036596im,0.0015018264069333043 - 0.003699847823043917im,0.0005411620994582242 - 0.003937039746116595im,-0.001202209372632282 - 0.003323369502602702im,-0.00326615887498094 - 0.0006956890752707334im,-0.0038587732446799805 + 0.0051549667766011im,0.0006964558374420449 + 0.014204131692185484im,0.015454636257437926 + 0.022934050102605852im,0.043998829950623985 + 0.02183707172585514im,0.08235341093541042 - 0.005110837759555776im,0.11070205581060222 - 0.07538956563852128im,0.08767061835093415 - 0.19385687956712339im,-0.04381456065958744 - 0.33004925719383493im,-0.32876574130564507 - 0.39581918332157784im,-0.7467396450975985 - 0.2433997291763242im,-1.1470191515514314 + 0.28954194093499885im,-1.2126663663275536 + 1.2706973633204193im,-0.5138826006367853 + 2.516888634033069im,1.2981482043879575 + 3.4634804106320805im,4.165519662716591 + 3.1831843878236157im,7.282922476871603 + 0.67877495665596im,8.972194609305173 - 4.520181483814991im,7.0360620895277695 - 11.621478190786426im,-0.27866462976776063 - 18.085961678763766im,-12.902794041962366 - 19.896902882752187im,-27.753726366913046 - 12.920157914449394im,-38.59591039707593 + 4.824735555217337im,-37.7184376420973 + 30.85059880239283im,-19.467940334345204 + 56.977079592653254im,16.29497742748368 + 70.25899897270597im,63.51019464578217 + 59.05878845533036im,106.23222710453086 + 25.024816124550608im,107.7552135600131 - 22.998060030998502im,44.598850006618875 - 107.3900164621967im,2.6854742696116727 - 231.11615618058903im,68.57226504790214 - 206.65475651393928im,-13.027236395663726 + 119.73094842405126im,-488.2869852134502 + 280.8081053566765im,-624.6828209919306 - 185.91247148342438im,172.6204716456508 - 534.5469081008594im,767.8991499278525 + 467.1183795463411im
706.7933160690983 + 296.0652556111784im,128.5185236538481 + 476.63685266454246im,-330.70680781568115 - 130.52328053803768im,-37.440911697713815 - 538.12599439463im,176.66629157938036 - 283.80067596357287im,-32.51765689744927 + 27.043392912869606im,-221.30376900938654 + 53.92678805253086im,-173.88714389698634 + 33.28042549969673im,-60.524287299203664 + 81.78812480532892im,9.364516351950023 + 112.01558374020831im,49.80331952527787 + 86.15086047136678im,70.95094399248977 + 36.96416137500115im,67.3987570888953 - 6.800932197296307im,44.583508428349845 - 34.12705084047617im,15.936596397042418 - 42.52805270586201im,-7.296672659073202 - 35.547987281918246im,-19.719365435610626 - 20.656462044828732im,-21.43906954675994 - 5.447302575185525im,-16.06202541704446 + 5.163003932135382im,-8.162372674529475 + 9.690377031619928im,-1.3096077279005272 + 9.275791143118585im,2.777751161935325 + 6.22776586958738im,4.057381688548086 + 2.724434249040195im,3.4470381643915573 + 0.10752251872875511im,2.06865363933791 - 1.2099629343292888im,0.758727054883618 - 1.4543476370340471im,-0.08831890762867534 - 1.1027382412456124im,-0.4392761299179327 - 0.5896352526843817im,-0.4487836226333428 - 0.17476762439274784im,-0.30534742874330334 + 0.05729632946000862im,-0.1456230874407609 + 0.13271426961685417im,-0.0340112274417006 + 0.11762726843097937im,0.01965511499898963 + 0.07157028640602904im,0.03204804331255673 + 0.029639798148934915im,0.024539201104317954 + 0.0041109791229416714im,0.012473994809087063 - 0.006299094961192964im,0.003179383377602818 - 0.00760077643538537im,-0.0017496653422439667 - 0.005312421314255911im,-0.0033916397398815468 - 0.0026891945383897276im,-0.0033507019377032807 - 0.0009523071648702384im,-0.0027926137462590886 - 0.0001619402350487853im,-0.0022860164669271654 + 2.7794070298625684e-5im,-0.001985768336965066 - 4.298780174849526e-5im,-0.0018571453317406394 - 0.00017058642053058293im,-0.0018222994320424846 - 0.0002737530842402691im,-0.0018222351485175925 - 0.0003397567478513608im,-0.001827342317563263 - 0.00038044400122494437im,-0.0018282625324941293 - 0.0004095358100286717im,-0.0018249215292058807 - 0.000435560725087214im,-0.0018196954676079624 - 0.0004621343981132675im,-0.0018146140543748857 - 0.0004900764094344368im,-0.0018107885670275436 - 0.0005190360097486746im,-0.001808511568607507 - 0.0005482260090112767im,-0.0018071648687936204 - 0.000576681438221982im,-0.0018046784917586933 - 0.0006037652535724192im,-0.0017969463285437692 - 0.0006307897229356763im,-0.0017786553341989642 - 0.0006644248019058718im,-0.001748404131209469 - 0.0007212347181138057im,-0.001721668658772657 - 0.0008291354351399605im,-0.001752231083447242 - 0.00101557675748154im,-0.0019517946205667158 - 0.001266837194181747im,-0.0024760537948806394 - 0.0014470562284710775im,-0.0034200389658560638 - 0.0011948312057441651im,-0.004561807038705165 + 0.00011727602046296415im,-0.004960042107878371 + 0.003179515520671153im,-0.0025998026810851727 + 0.008059628853658296im,0.005412265452676479 + 0.01291703078336326im,0.021328613627446202 + 0.012467490850767149im,0.043271225865435525 - 0.0025778560057574396im,0.06016055343667894 - 0.04291355483440554im,0.04767700379845152 - 0.11253797453168835im,-0.029283720391280355 - 0.19479549905167137im,-0.200736680158613 - 0.2373393271691242im,-0.45859081612854524 - 0.14820971844353892im,-0.7134928700190544 + 0.179246577959718im,-0.7659189339752834 + 0.7986625727082614im,-0.33186179573413543 + 1.606538198203861im,0.8376105326068679 + 2.245205363437438im,2.738473258814624 + 2.0956453855268804im,4.865627770991315 + 0.45370657263203995im,6.088659831954113 - 3.0698052480628966im,4.848287048827148 - 8.01539028437972im,-0.19957402072580344 - 12.668552816638623im,-9.182621627640529 - 14.154181454372992im,-20.0562679077646 - 9.331802248929947im,-28.33794631932993 + 3.540044337759079im,-28.12505996685603 + 22.931910815354595im,-14.53569616429822 + 43.02950513849643im,12.962509292007448 + 54.62762067837346im,47.912548799025075 + 47.84366875295289im,78.42665626432974 + 16.153451482456358im,93.24317239660769 - 35.075500063794664im,77.67751550153551 - 80.30058192589388im,3.339815861146254 - 102.23395946894567im,-113.09092296316462 - 138.9184361469045im,-131.29864001101652 - 181.80806992194834im,-5.8131938335824795 - 30.945674045173888im,-55.94829335251846 + 336.36641569857903im,-390.64160051080006 + 376.8905643139086im,-299.35158739137955 - 118.67417985615344im,414.7760933182448 - 308.1132306236157im
