2.3802513807597404e-6 - 8.387682244521461e-7im,0.3440642567296415 + 1.5710336224615475im,0.07248264291295062 + 0.7821849379692347im,0.025610239962706366 - 0.8311583421988846im,0.12995170449049284 - 0.8371463480453261im,-0.0338194734755525 + 0.11887234197108876im,-0.17196660541471384 + 0.4062936355393496im,-0.04886492668748487 + 0.0846415831574332im,0.07364288778520506 - 0.0975147558046897im,0.04462951455993188 - 0.046022086834955026im,-0.010993290485418913 + 0.008849507289932217im,-0.01490637861029745 + 0.009232607196330705im,-0.0012275454618478412 + 0.0005675385222552558im,0.0024306342881425524 - 0.0007705920933536448im,0.0006772174713366441 - 0.000124026456640558im,-0.0001791555581716342 + 1.3578445638845471e-5im,-0.0001013864731541636 - 3.7247945756657685e-6im,-8.96821901874297e-7 + 2.399783573621195e-6im,6.141753281402716e-6 + 4.602171188384487e-6im,-4.419157093082845e-7 + 2.574682950288898e-6im,-1.8419617408898734e-6 + 1.827821768452285e-6im,-1.8443813631552255e-6 + 1.7551800843388114e-6im,-1.9477304010431145e-6 + 1.6166636008760652e-6im,-2.098166610529917e-6 + 1.409378313289725e-6im,-2.2286370819262283e-6 + 1.1873139216612298e-6im,-2.3353638430104184e-6 + 9.570994395375482e-7im,-2.4194650272008067e-6 + 7.184376072319476e-7im,-2.4806432215584984e-6 + 4.721724292319762e-7im,-2.5182136680068634e-6 + 2.1737133092114558e-7im,-2.53096381819945e-6 - 3.843265118652628e-8im,-2.537285866188732e-6 - 2.1114012377365654e-7im,-2.580941587448926e-6 - 2.6925076740402787e-7im,-1.9584179815346214e-6 - 1.728837995040866e-6im,1.8997099942019702e-6 - 7.43587351836883e-6im,-2.2031779738612436e-6 - 1.3073857653131467e-6im,-7.665306935947842e-5 + 6.646350871750614e-5im,-0.00014808926600650113 + 0.00010173818114866545im,0.0006053621148748084 - 0.00032793715145547104im,0.0023767624856231625 - 0.0009234691678487553im,-0.0013121602340363013 + 0.0003274192348666796im,-0.01740141125365583 + 0.002152218691585427im,-0.014112625857799647 - 2.523713288788491e-6im,0.06362232967791309 + 0.00787560872912326im,0.11850806516533846 + 0.02980337248971092im,-0.09113353860780145 - 0.03530802742139979im,-0.3886909940486071 - 0.20872552024883656im,-0.10087199586954965 - 0.07140889945341984im,0.6260698232019692 + 0.570734640635616im,0.5410253916558435 + 0.6314836496548322im,-0.4339005391409545 - 0.6548261852146497im,-0.7168645989745148 - 1.4396638504875652im
4.277937522777692e-6 - 9.368827763412059e-7im,0.2575051619526325 + 2.7788757976596847im,-0.04197292154904103 + 1.3624716403620074im,0.22134379347739763 - 1.4258918780199294im,0.4023090643590828 - 1.413953692288502im,-0.08359000989686236 + 0.19750043795861877im,-0.38278673897404647 + 0.6630148390192353im,-0.10220054225380562 + 0.13534265665885464im,0.147616259319505 - 0.15222802147762715im,0.08667126654008109 - 0.06973848755984428im,-0.020818856988179257 + 0.012895641334969638im,-0.027639352204180567 + 0.012720940320428753im,-0.002235003150174733 + 0.0007156012722852809im,0.004350164673858736 - 0.0008087315260255634im,0.0011926966625180335 - 6.917536391809476e-5im,-0.0003114226216187621 - 1.48202416102583e-5im,-0.0001738052246428312 - 2.8034642999164028e-5im,-2.0561741430953698e-6 + 3.941469262525376e-6im,9.59543907528357e-6 + 9.235178906688484e-6im,-1.3100681227531518e-6 + 4.339672939245696e-6im,-3.5618492029130828e-6 + 2.75493743239093e-6im,-3.5505256410378085e-6 + 2.6293238769050905e-6im,-3.6989670550529024e-6 + 2.368743470413748e-6im,-3.913833586282819e-6 + 1.9796939594492723e-6im,-4.091165186138543e-6 + 1.5694506657439652e-6im,-4.22586934342023e-6 + 1.1502351653890075e-6im,-4.319808227543076e-6 + 7.212971059183948e-7im,-4.3726496352924915e-6 + 2.8415338655662925e-7im,-4.383015466791207e-6 - 1.6265597577169721e-7im,-4.350423949972537e-6 - 6.058996348395906e-7im,-4.32448235071492e-6 - 9.046705073956218e-7im,-4.387270899408602e-6 - 1.0140532601399244e-6im,-3.0039625947275717e-6 - 3.3948856339449662e-6im,4.8571846024692e-6 - 1.2400352344510424e-5im,-3.5153406541450657e-6 - 2.7212886909673162e-6im,-0.00014617864159070034 + 9.811219120917378e-5im,-0.00027672236330497126 + 0.00014362598116022325im,0.0011124360566739631 - 0.0004356564926251016im,0.00428999124043593 - 0.0010834918217778634im,-0.002329515698906837 + 0.000284043783128309im,-0.03042624021669709 - 4.379326295674472e-6im,-0.02430307527263808 - 0.0030137856637338055im,0.1078857580286714 + 0.02712984160247334im,0.1977295215058957 + 0.07659612825414731im,-0.1494135068537337 - 0.0802383294823477im,-0.6248623696524975 - 0.44233627851031254im,-0.15848597222682398 - 0.14448497968897017im,0.9564603863912708 + 1.116378590114496im,0.7970494106154775 + 1.202860324290267im,-0.6075900582882718 - 1.220215152341322im,-0.9275253898391422 - 2.632139103173453im
-3.4472893214572438e-6 + 3.194383981775996e-7im,0.06793783700937545 - 2.2051939718365094im,0.1652925252441203 - 1.064854723853093im,-0.3121798308861656 + 1.0971856460777984im,-0.4529970466040061 + 1.0702389346453094im,0.08476779643014865 - 0.14682905437837368im,0.36472790976072067 - 0.4829835521329779im,0.09333020590828067 - 0.09625493778898803im,-0.13060167389616706 + 0.10509033221258776im,-0.07477328571336395 + 0.046293586440017256im,0.017586310291914212 - 0.008094797457711921im,0.022920383938334316 - 0.007295132061906434im,0.0018230000987561057 - 0.0003442998054418861im,-0.003491505667021777 + 0.00021188006160771655im,-0.0009424550392818642 - 6.159727383792113e-5im,0.00024288804155471466 + 4.188161678314595e-5im,0.0001336360222276567 + 3.88796586038298e-5im,1.996088377346814e-6 - 2.892539918467784e-6im,-6.630951762930847e-6 - 8.177680542561469e-6im,1.4494130591253076e-6 - 3.2774354562452974e-6im,3.062101346355806e-6 - 1.8153672740823173e-6im,3.041014193683623e-6 - 1.717916748666113e-6im,3.1321593973866572e-6 - 1.4990564861412073e-6im,3.262938058462908e-6 - 1.1729521734620604e-6im,3.362209592308596e-6 - 8.338666703058308e-7im,3.4271659639650842e-6 - 4.918831940647905e-7im,3.4591952505075296e-6 - 1.4623214542736074e-7im,3.4581841832706517e-6 + 2.0186411424372164e-7im,3.4229097335136682e-6 + 5.534171387822084e-7im,3.354279338077526e-6 + 8.979994217811482e-7im,3.3049015220054656e-6 + 1.1298810594917441e-6im,3.3435361128097973e-6 + 1.2217975503547862e-6im,2.026961232803881e-6 + 2.9553019392780655e-6im,-5.015402351010723e-6 + 9.256874181184926e-6im,2.493603994807375e-6 + 2.476508652755614e-6im,0.00012421649647669444 - 6.277321318054811e-5im,0.00023105668419386545 - 8.579906318851256e-5im,-0.000915089481909169 + 0.00023372412222835096im,-0.0034709890072316956 + 0.0004332900818489241im,0.001855224981032647 + 3.462057849891257e-6im,0.023870597844593035 + 0.0029593090786565086im,0.018774285069323153 + 0.004725492112008749im,-0.08200655261756827 - 0.03176579496303709im,-0.14768823008486787 - 0.07930297499736028im,0.10942788020199026 + 0.07746663422495446im,0.44726571881649657 + 0.40774126178371484im,0.11030423155380682 + 0.12875296898555272im,-0.6419397992375919 - 0.9687780941048777im,-0.5084717094470319 - 1.0211410820563844im,0.3581446479464992 + 1.0163511268066285im,0.47198439524789937 + 2.155162809108413im
1.479341750940886e-6 + 4.5578032607133314e-8im,-0.1446739584288269 + 0.9320147864982902im,-0.12607002942850973 + 0.44309560146094795im,0.19008750485554585 - 0.4490956806397729im,0.24841549629160076 - 0.43026530087705384im,-0.043677604894733414 + 0.05784095219861335im,-0.18011449650045036 + 0.18575135625551703im,-0.044653401685485164 + 0.03593435838331728im,0.06093050492942806 - 0.03772483063867242im,0.03415564108751374 - 0.015712459163648156im,-0.00788649650668322 + 0.0025104282821175414im,-0.010107540109435598 + 0.001890932382305116im,-0.0007915207750921714 + 5.0302186557042716e-5im,0.001492450541506804 + 9.353405475262533e-5im,0.00039661350428932957 + 7.564559386261105e-5im,-0.00010084833638628748 - 3.052903443609423e-5im,-5.4654370932320784e-5 - 2.351583123405554e-5im,-9.988282681960336e-7 + 1.122334919872778e-6im,2.3836562054287477e-6 + 3.817852249718181e-6im,-7.871143152142273e-7 + 1.3143518702139721e-6im,-1.394509428665478e-6 + 6.093263435872689e-7im,-1.3804433268001194e-6 + 5.690894345267376e-7im,-1.407615059982202e-6 + 4.714466152435428e-7im,-1.4459677405180213e-6 + 3.2622187925664993e-7im,-1.4702711170358831e-6 + 1.771449312584772e-7im,-1.479863568010914e-6 + 2.864123301027366e-8im,-1.4752935733088057e-6 - 1.1968865222880543e-7im,-1.4565772932864651e-6 - 2.6732016772390566e-7im,-1.4231426997413088e-6 - 4.1461822763988465e-7im,-1.3759225960564836e-6 - 5.57206494552348e-7im,-1.3427914178770761e-6 - 6.529914006736526e-7im,-1.35435381978799e-6 - 6.940179149150794e-7im,-7.047087273934216e-7 - 1.360314448778377e-6im,2.6141656341641117e-6 - 3.6638710074199388e-6im,-9.278418646703919e-7 - 1.1816949927457643e-6im,-5.599836543401477e-5 + 2.0106656841115366e-5im,-0.00010253645526694737 + 2.4262815928004644e-5im,0.0004005180701557981 - 5.108623233472423e-5im,0.0014953778946183013 - 1.480043709262158e-6im,-0.0007869228721991365 - 9.89335159831791e-5im,-0.009971961917678237 - 0.0025095752331170777im,-0.007716994175561687 - 0.002991166696111946im,0.03312358584088547 + 0.017785310008820727im,0.058492565033819166 + 0.04140421613116241im,-0.04235655719829224 - 0.03861510658814465im,-0.1683378567041825 - 0.19648705860849175im,-0.040034021407694506 - 0.06042007986183874im,0.2214568119585053 + 0.4447419120948678im,0.16208023430659674 + 0.4599458528116399im,-0.09855354929665644 - 0.4500161800148701im,-0.08702388470227826 - 0.9391533208109548im
-3.814165564919512e-7 - 5.9206801342126025e-8im,0.06731347633461998 - 0.23658373986620948im,0.04682942384395809 - 0.11063987629996047im,-0.06359046100960798 + 0.11014113737634504im,-0.078083193384424 + 0.10339821798443548im,0.013158169047327332 - 0.01357036599645483im,0.052569533192711265 - 0.04230304141238931im,0.012708650397285163 - 0.007869317165259663im,-0.016978806226789576 + 0.0078110654770549934im,-0.009343583660232664 + 0.0029720028990506955im,0.002121606289550833 - 0.0003969896198862885im,0.0026765939968317384 - 0.00016547338491109537im,0.00020647031316078186 + 1.2347935040851396e-5im,-0.00038327240881072706 - 7.203870058673095e-5im,-0.00010022558815619455 - 3.22891000201081e-5im,2.512275362558363e-5 + 1.1133425330225877e-5im,1.3391779706571627e-5 + 7.837855501013902e-6im,2.9448169375302455e-7 - 2.58467382218817e-7im,-4.945723617284309e-7 - 1.0645133739965712e-6im,2.4584057307547143e-7 - 3.1494951779080065e-7im,3.804492087080454e-7 - 1.1301164288415512e-7im,3.755191502499385e-7 - 1.0304848413556235e-7im,3.794223368128787e-7 - 7.690615273867746e-8im,3.846944079182943e-7 - 3.809053194446478e-8im,3.862068376927043e-7 + 1.2718444785840208e-9im,3.8393021694217017e-7 + 4.001439401915899e-8im,3.779936995629285e-7 + 7.825807526919831e-8im,3.6841827948195377e-7 + 1.1586764156468199e-7im,3.5504421185689194e-7 + 1.529192061103246e-7im,3.3825317478398953e-7 + 1.8830999905239398e-7im,3.2660854657265426e-7 + 2.1203886307191722e-7im,3.282862480018245e-7 + 2.2302773576565738e-7im,1.3879401925768337e-7 + 3.7465585105839194e-7im,-7.940088511465201e-7 + 8.644885711311945e-7im,2.0226889624438083e-7 + 3.355773371940371e-7im,1.5137656197064621e-5 - 3.409267871992834e-6im,2.7315654757075288e-5 - 2.9934786633044237e-6im,-0.00010529769948735605 + 3.859845006463322e-7im,-0.0003870751006829373 - 4.754135220086297e-5im,0.00020049754277956023 + 5.082516164110502e-5im,0.0025004751385408483 + 0.0009691031660915776im,0.0019014192768193258 + 0.0010214787026164487im,-0.008002922678020583 - 0.005664678760296686im,-0.013811872183579089 - 0.012590662872072427im,0.009725002190224832 + 0.011351664193764231im,0.03727143599489601 + 0.05624893947192485im,0.008425079193398275 + 0.016920705852320344im,-0.04306330822296858 - 0.12220363356447222im,-0.027208440797068405 - 0.12423573408388508im,0.0110849504728219 + 0.11962985011376848im,-0.007575154598131872 + 0.2458568426913274im
3.161666943695908e-8 + 8.995718044155542e-9im,-0.008165123038212173 + 0.01929094984530299im,-0.005115799373520156 + 0.008860890179291203im,0.006527177479324705 - 0.008643325305339268im,0.00768149604672648 - 0.007921758103263912im,-0.0012541137687354126 + 0.001009223787815472im,-0.004885758095794212 + 0.003025172000284547im,-0.0011564572800521378 + 0.0005320909561719596im,0.0015167497021367849 - 0.00048247832127018217im,0.0008207980214505088 - 0.00015340030076645958im,-0.00018346714133262934 + 1.1348799922404574e-5im,-0.00022795027024491432 - 1.4026557453077288e-5im,-1.7321086655473615e-5 - 3.204431337675245e-6im,3.163922869166779e-5 + 1.0099658014791051e-5im,8.132874529690848e-6 + 3.7778995777312634e-6im,-2.0067904088503846e-6 - 1.203889519673599e-6im,-1.0498099433505978e-6 - 8.025862133506992e-7im,-2.7593791670955482e-8 + 1.8763064994382436e-8im,3.0659241983408995e-8 + 9.514574262528459e-8im,-2.407389121027165e-8 + 2.404583180182812e-8im,-3.3337264885456725e-8 + 5.5698500686206816e-9im,-3.28163208409604e-8 + 4.779386645838816e-9im,-3.287261478469652e-8 + 2.5290514223187777e-9im,-3.291197021318903e-8 - 8.067172408196934e-10im,-3.262784978809896e-8 - 4.149345033785021e-9im,-3.202997573973406e-8 - 7.3999338903686304e-9im,-3.1127997288495426e-8 - 1.0570058757626045e-8im,-2.99251058908951e-8 - 1.3648505391844479e-8im,-2.840700412311964e-8 - 1.6640035622409594e-8im,-2.6617486717386927e-8 - 1.9455444848584004e-8im,-2.5384973271645392e-8 - 2.133908078016944e-8im,-2.5411763859731033e-8 - 2.2285387911782917e-8im,-7.809536777946425e-9 - 3.311745107488495e-8im,7.615479069187844e-8 - 6.475453302907941e-8im,-1.3583233629751726e-8 - 3.0478938805491465e-8im,-1.3150735996720283e-6 + 1.2971882929403802e-7im,-2.339973757128921e-6 - 3.28715208104392e-8im,8.903517132509089e-6 + 1.069371780795153e-6im,3.221699920359091e-5 + 8.06900530015314e-6im,-1.6413600402212224e-5 - 6.393914682027689e-6im,-0.00020119125682149298 - 0.00010807473431521501im,-0.0001500125341092988 - 0.0001062319482008716im,0.0006171016906768931 + 0.0005625180420715671im,0.00103557448114588 + 0.0012086771626150443im,-0.0007031300033270541 - 0.001061189155922202im,-0.0025614074148672485 - 0.0051440732748462455im,-0.000534981154882415 - 0.0015182651819576937im,0.0023606713148543535 + 0.010779001062516221im,0.0009993937059131139 + 0.01078481944221149im,0.0003151172917930908 - 0.01022680199730011im,0.0032132489286142807 - 0.02069987950413958im
2.1236336421703625e-8 + 8.988570246009262e-9im,-0.007347706946493759 + 0.012726647870984587im,-0.004325565699453281 + 0.005728012958078461im,0.00528942560285979 - 0.005454867799786158im,0.006030868188986127 - 0.004852991976986734im,-0.0009601317108788181 + 0.0005945155093196049im,-0.003662314078361698 + 0.00168495721633766im,-0.0008510088557995621 + 0.0002707496054198267im,0.0010975710932270772 - 0.00020514813572338419im,0.0005846726584495833 - 3.6038271115935864e-5im,-0.00012871010034390103 - 7.915463162672489e-6im,-0.0001574921182864122 - 2.9416919479452637e-5im,-1.1782867579069204e-5 - 3.724200987588206e-6im,2.1156872268188057e-5 + 9.75908951639107e-6im,5.336500624534115e-6 + 3.331344106762696e-6im,-1.2933615417343516e-6 - 1.0111648131153929e-6im,-6.616979902928418e-7 - 6.492724596036253e-7im,-2.0828638749023765e-8 + 1.0684192648324689e-8im,1.3142815651803041e-8 + 6.888457425476652e-8im,-1.8833470632109565e-8 + 1.4665561153540845e-8im,-2.3689925741116627e-8 + 1.0037934454479206e-9im,-2.3259093928037252e-8 + 4.983729055805611e-10im,-2.3104283145223177e-8 - 1.0731794620400481e-9im,-2.284410716462597e-8 - 3.398964366975216e-9im,-2.235813412440114e-8 - 5.701647051092548e-9im,-2.1661656258894742e-8 - 7.913200833665904e-9im,-2.0760394865769298e-8 - 1.0042513276368494e-8im,-1.9657537288399066e-8 - 1.2082061506596322e-8im,-1.834271854154676e-8 - 1.4033925027721189e-8im,-1.6854124772436264e-8 - 1.583976439898868e-8im,-1.5833653885905744e-8 - 1.7044910770140642e-8im,-1.577072423187783e-8 - 1.770605116560922e-8im,-2.5820381052438918e-9 - 2.3729970884123208e-8im,5.860221622116385e-8 - 3.851751069830489e-8im,-6.829213191049125e-9 - 2.2390757287007238e-8im,-9.267508730842886e-7 - 2.306027679922035e-8im,-1.6262801490008952e-6 - 2.246135212542952e-7im,6.1065308907255345e-6 + 1.512075710334709e-6im,2.1734183696054975e-5 + 8.395137367976684e-6im,-1.0876102394617334e-5 - 5.86651839541315e-6im,-0.00013075436698805818 - 9.25873532808588e-5im,-9.528207541538618e-5 - 8.689229305383546e-5im,0.00038113818029317996 + 0.0004448309364762427im,0.0006167782034620812 + 0.0009307699554737192im,-0.00039804178293592347 - 0.0007994273954033994im,-0.0013398102752473617 - 0.003802174858656061im,-0.00024157050394776902 - 0.0011031524303916735im,0.0007142712671494374 + 0.007707964633970963im,-0.00023396591542471163 + 0.00759466035262618im,0.0011010356792017675 - 0.007092839452668177im,0.00402162401680329 - 0.014134458025374021im
-1.1829533393847901e-8 - 6.8297842897572165e-9im,0.005245762821467478 - 0.006946535277963755im,0.0029597464324189063 - 0.003052359283691316im,-0.003506470904244083 + 0.0028216291059745113im,-0.0038985179287386595 + 0.002413844039872706im,0.0006076915007874901 - 0.000279597488976939im,0.0022755508200780388 - 0.0007239191634445522im,0.0005199758534118 - 9.721422889558031e-5im,-0.0006601427673383212 + 4.070252668216979e-5im,-0.00034632443742441745 - 2.1374245668072205e-5im,7.508634191572739e-5 + 1.4022173706338548e-5im,9.044078468718161e-5 + 2.8756950732955477e-5im,6.6554937289704645e-6 + 3.0469771071657786e-6im,-1.1726732660404448e-5 - 7.2769514376277555e-6im,-2.8945791339862943e-6 - 2.3467921002958032e-6im,6.867009088445952e-7 + 6.885617437073135e-7im,3.4171888334418553e-7 + 4.2984252255229977e-7im,1.3021884885828415e-8 - 4.764570924129629e-9im,-2.7117844855323237e-9 - 4.145063602194339e-8im,1.2138838122389665e-8 - 7.250255203278286e-9im,1.3999237489396239e-8 + 1.1343465351805622e-9im,1.3709180705108578e-8 + 1.4000966434608903e-9im,1.3503787543739918e-8 + 2.312676541111108e-9im,1.3181547625675514e-8 + 3.6609598081727753e-9im,1.2728246979303997e-8 + 4.979218081019288e-9im,1.2157836183968366e-8 + 6.228584789889956e-9im,1.1473032051500685e-8 + 7.4147034580447115e-9im,1.0676251274618345e-8 + 8.533374849296373e-9im,9.761251994037674e-9 + 9.585068601889249e-9im,8.754729183958851e-9 + 1.0538283061619323e-8im,8.067115220218623e-9 + 1.1172460874855905e-8im,7.98199509125571e-9 + 1.1556530885459965e-8im,-2.0948794565364692e-10 + 1.4137662567113157e-8im,-3.725319763434043e-8 + 1.837683088340425e-8im,2.3847029847634017e-9 + 1.3659568578048833e-8im,5.431139845849752e-7 + 8.101598269969075e-8im,9.396624154609613e-7 + 2.5041956432428624e-7im,-3.479671141752765e-6 - 1.3333830170127753e-6im,-1.2165391135719878e-5 - 6.5171726714168365e-6im,5.966506443908007e-6 + 4.240338090621517e-6im,7.012464221448131e-5 + 6.394554170997068e-5im,4.968672960477433e-5 + 5.8015592722286745e-5im,-0.00019167285845116827 - 0.0002892386379244249im,-0.00029482196156946025 - 0.0005920516699780061im,0.0001757979348760549 + 0.0004989194128558307im,0.0005108430242195053 + 0.002332644399510214im,6.170722210737965e-5 + 0.0006660750218341409im,0.0001411912949238782 - 0.004583137583333437im,0.0006903670337017412 - 0.004447507433694821im,-0.0011635474649386295 + 0.004089395241082462im,-0.0033929946082574616 + 0.008016231504604968im
3.321084799468011e-9 + 2.5079668236034687e-9im,-0.0018461980524293003 + 0.0019039608160763668im,-0.0010091950249100264 + 0.0008121015569729562im,0.001165864794300745 - 0.0007218680238579885im,0.001269137046438067 - 0.0005838911100134641im,-0.00019421075427129568 + 6.178725582848125e-5im,-0.0007151427570057257 + 0.0001336875836026444im,-0.00016086040848755157 + 9.925699968636807e-6im,0.00020112565810222226 + 1.2409175556414321e-5im,0.00010391490385263409 + 1.9429295831461995e-5im,-2.217821993138499e-5 - 7.051032493587225e-6im,-2.6269134916019033e-5 - 1.2081138776311211e-5im,-1.8982846229274482e-6 - 1.170473245328495e-6im,3.2732596721872433e-6 + 2.639324036604325e-6im,7.873442105949544e-7 + 8.179538927586345e-7im,-1.8185182067511664e-7 - 2.339049401713371e-7im,-8.72291119416186e-8 - 1.4276192568764886e-7im,-4.115703982122657e-9 + 9.530772540130377e-10im,-7.319997819248656e-10 + 1.2634595511865951e-8im,-3.941773454210744e-9 + 1.7377076381162492e-9im,-4.190356070262502e-9 - 8.671120809218085e-10im,-4.092704688509137e-9 - 9.366027272398991e-10im,-3.996437699471525e-9 - 1.2048541864378971e-9im,-3.848524812230181e-9 - 1.6004639050341634e-9im,-3.66210723203487e-9 - 1.982076816122103e-9im,-3.4428602152555116e-9 - 2.338477848882537e-9im,-3.191392621918203e-9 - 2.671477462910885e-9im,-2.908594086779425e-9 - 2.9798859996703992e-9im,-2.592560779765714e-9 - 3.2636146951158657e-9im,-2.2525357433250334e-9 - 3.514150399047309e-9im,-2.0208745342425874e-9 - 3.680165687057653e-9im,-1.9807582788051482e-9 - 3.793104472009368e-9im,5.926551708158173e-10 - 4.2668376749573425e-9im,1.195195670601959e-8 - 4.161663768806334e-9im,-2.096217153023484e-10 - 4.219411601672806e-9im,-1.6118345741449333e-7 - 4.48305538723685e-8im,-2.747418800509473e-7 - 1.1089862543010153e-7im,1.0021959960129782e-6 + 5.334441509133567e-7im,3.4343395625919986e-6 + 2.426019789799669e-6im,-1.6452814267853377e-6 - 1.5055036215043977e-6im,-1.8808839076206425e-5 - 2.1960167029736443e-5im,-1.2851221842730383e-5 - 1.9401974015533575e-5im,4.712525825961416e-5 + 9.463094004168648e-5im,6.697611223797299e-5 + 0.00019005188337537852im,-3.447474761584556e-5 - 0.00015743596258629462im,-6.71239591332622e-5 - 0.0007244279860811153im,6.280271357705885e-6 - 0.00020370576881648009im,-0.00021428560348400592 + 0.0013804779430087932im,-0.0003752571306980821 + 0.0013189072174792278im,0.0005049207742686428 - 0.0011929117942467509im,0.0013260422571948192 - 0.002296764239115891im
-5.596645689260172e-10 - 5.426870517914071e-10im,0.00038704098461115813 - 0.00031145172221347595im,0.00020630596577538205 - 0.00012774016281781952im,-0.00023335408281353832 + 0.00010735905530306824im,-0.00024937644269598896 + 7.933153943613312e-5im,3.752654242747534e-5 - 7.0157196064039735e-6im,0.00013602410457853623 - 8.39046064420143e-6im,3.0132800734023096e-5 + 1.8577464831129613e-6im,-3.71040599271304e-5 - 6.936743952688615e-6im,-1.8870759590172947e-5 - 6.004038878540167e-6im,3.960668729802903e-6 + 1.8213386408433723e-6im,4.605387598068937e-6 + 2.8506183941677293e-6im,3.2595147693276675e-7 + 2.6129155225712384e-7im,-5.47749947873489e-7 - 5.660057496723796e-7im,-1.275400107016492e-7 - 1.7018390680423442e-7im,2.842223222324547e-8 + 4.76696318855264e-8im,1.2929728975216736e-8 + 2.8547747473877142e-8im,7.870582323356699e-10 - 8.243699365553882e-11im,4.2694419709541636e-10 - 2.331933785729716e-9im,7.72794359705528e-10 - 2.3229568976493362e-10im,7.590282856633134e-10 + 2.576466212296876e-10im,7.392756010799995e-10 + 2.683151364048266e-10im,7.15212426627432e-10 + 3.1598420105860514e-10im,6.786105450436427e-10 + 3.86130722174265e-10im,6.351678233867808e-10 + 4.527751016487598e-10im,5.86204166654131e-10 + 5.139804376802748e-10im,5.317906635763579e-10 + 5.701000635655908e-10im,4.721183395804952e-10 + 6.209204448347216e-10im,4.068380804216023e-10 + 6.663840697648934e-10im,3.378579771018677e-10 + 7.051389342829025e-10im,2.9095934632439834e-10 + 7.306837915483418e-10im,2.809011315856014e-10 + 7.507533199307319e-10im,-2.0838726940862126e-10 + 7.795640932100906e-10im,-2.3176756115694547e-9 + 4.98518111773788e-10im,-5.816039071086078e-11 + 7.892235976866906e-10im,2.8932363224308523e-8 + 1.204450937612065e-8im,4.8522274604686376e-8 + 2.6940786888026213e-8im,-1.7403077283484867e-7 - 1.2223872755516467e-7im,-5.826052626399536e-7 - 5.300600172856387e-7im,2.712053141412582e-7 + 3.1775040234894213e-7im,2.991089541546505e-6 + 4.515418420494214e-6im,1.9424438271731463e-6 + 3.902702039634923e-6im,-6.582317400470389e-6 - 1.8676914841711326e-5im,-8.076075667448707e-6 - 3.687284477165929e-5im,2.784806745780269e-6 + 3.0061299929652978e-5im,-4.1976109646542e-6 + 0.00013621797575358356im,-5.856760119601538e-6 + 3.7724793823932566e-5im,7.161435190342123e-5 - 0.00025170118776530494im,0.00010012198437968025 - 0.00023654953596485904im,-0.00012132637388332629 + 0.00021014188471496942im,-0.0002993850570215844 + 0.00039644859272129835im
3.5738325528139525e-11 + 4.4412153286262324e-11im,-3.088640545811516e-5 + 1.9124119641483835e-5im,-1.6119564085507436e-5 + 7.41623898519716e-6im,1.789930479954257e-5 - 5.69411895051196e-6im,1.8810191992935352e-5 - 3.5161762794532803e-6im,-2.786354322538775e-6 + 1.7191356506623747e-7im,-9.94669934258902e-6 - 6.134343085440203e-7im,-2.1700505086754353e-6 - 4.055947528137591e-7im,2.63031584709482e-6 + 8.368235370518977e-7im,1.3155023468372897e-6 + 6.05289872147251e-7im,-2.710598606107178e-7 - 1.6776611618907736e-7im,-3.085980073678109e-7 - 2.482547368116396e-7im,-2.130637248209954e-8 - 2.1891038678205145e-8im,3.466413094498889e-8 + 4.599733868372282e-8im,7.726307287208306e-9 + 1.34963819357379e-8im,-1.6342379302900517e-9 - 3.714801967503343e-9im,-6.817724872474435e-10 - 2.1878988370444105e-9im,-5.7857792083735745e-11 - 1.0901443976154796e-12im,-5.1941332126443394e-11 + 1.6537967300407398e-10im,-5.816954024718394e-11 + 9.905920659050406e-12im,-5.27686577990753e-11 - 2.5509249446869718e-11im,-5.124075673023734e-11 - 2.610468905225962e-11im,-4.9063075109125784e-11 - 2.935969151460291e-11im,-4.577424592611651e-11 - 3.4125886094893e-11im,-4.202483052738103e-11 - 3.856699045357687e-11im,-3.792291755034431e-11 - 4.2566513906677825e-11im,-3.346842743187151e-11 - 4.6151839832549505e-11im,-2.868321767496179e-11 - 4.9301936992090655e-11im,-2.354202803812099e-11 - 5.201214763296888e-11im,-1.8183578092200414e-11 - 5.420751134872609e-11im,-1.4538691502883765e-11 - 5.564285068030653e-11im,-1.3629708204452521e-11 - 5.700746252552784e-11im,2.212059418152607e-11 - 5.470055002318008e-11im,1.726610089711894e-10 - 1.53514045872922e-11im,1.1312789922551e-11 - 5.6751506882013305e-11im,-1.991385427917893e-9 - 1.1340637553907125e-9im,-3.279175346330743e-9 - 2.3911288867772444e-9im,1.1530996187982113e-8 + 1.043476281758018e-8im,3.7516603384310065e-8 + 4.3701963439866064e-8im,-1.682608276831625e-8 - 2.5496313891473787e-8im,-1.7648787813383138e-7 - 3.5456335593746516e-7im,-1.058933692263119e-7 - 3.0067509396475433e-7im,3.0984690511622423e-7 + 1.4145377864318905e-6im,2.5473807203031373e-7 + 2.748443851038299e-6im,6.804104932753746e-8 - 2.206580324694182e-6im,1.5286957987771867e-6 - 9.847650411014474e-6im,7.640268502913465e-7 - 2.68506753297045e-6im,-7.458893264136372e-6 + 1.7622477967454605e-5im,-9.391543990514061e-6 + 1.6266745353751717e-5im,1.0693048629357417e-5 - 1.4159790182151115e-5im,2.5288988063229168e-5 - 2.6080051321322694e-5im
